time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,forest_cover
2022-03-21 01:50:31.833870848,468232.3082999167,7194243.720513714,169.64838017273922,0.25222021561416114,169.74056868060316,0.031019375933297805,0.015224907325150038,5,0.09218850786393773,-0.1600317077502234,-147.67044067501325,64.87097786131778,52.0,Shrub,14.67426094828561
2022-03-21 01:50:31.835278080,468231.12751391815,7194233.795015899,169.85495585273745,0.06824803476074298,169.88898015780057,0.02988179418943993,0.01639259498098365,5,0.03402430506312726,-0.034223729697615723,-147.67046337369715,64.87088869417765,43.0,Mixed Forest,4.149179331854469
2022-03-21 01:50:31.840925184,468226.3892204674,7194194.059166409,170.7058827346996,1.2062078117370367,171.11412494952097,0.027008770001513735,0.009677981127309988,5,0.4082422148213709,-0.7979655969156658,-147.67055447906313,64.87053172034553,43.0,Mixed Forest,0.8218050824045342
2022-03-21 01:50:31.848048896,468220.3604144528,7194144.393138334,171.0940572920551,1.0086509187705728,171.32615393226394,0.023714807010046177,-0.012978142694211608,5,0.23209664020882315,-0.7765542785617496,-147.6706705937856,64.87008552683206,43.0,Mixed Forest,-0.2729377411630623
2022-03-21 01:50:31.852333824,468216.71660174936,7194114.610800518,171.09500305759298,0.21951375390042877,171.18874388217046,0.0271277384106724,0.004291215816051374,5,0.09374082457748045,-0.1257729293229483,-147.67074082446663,64.86981796317987,43.0,Mixed Forest,1.9580620393816832
2022-03-21 01:50:31.853761536,468215.50154618896,7194104.671706998,170.64483420282392,1.3583587217214061,171.08134235470342,0.024223596452416354,-0.025334794527546736,5,0.436508151879508,-0.9218505698418982,-147.67076424130508,64.86972867073766,43.0,Mixed Forest,1.8540572816112224
2022-03-21 01:50:31.855184896,468214.2898315332,7194094.749849391,169.98263822757218,1.0117595380649802,170.8801694404202,0.018194447339140808,-0.015809986468817004,5,0.8975312128480084,-0.1142283252169718,-147.67078759134623,64.86963953325501,43.0,Mixed Forest,1.2077094675622986
2022-03-21 01:50:31.856609536,468213.0791798845,7194084.810035504,169.98120251726593,0.8766510095032505,170.82260718788626,0.021320406374060002,0.0011762542519923645,5,0.8414046706203351,-0.035246338882915396,-147.67081091478667,64.86955023475907,43.0,Mixed Forest,0.13987637830429397
2022-03-21 01:50:31.858027520,468211.87460845907,7194074.887348145,170.0546898910317,1.7937442040917018,170.917578192242,0.027555191133678093,0.014681946193478427,5,0.8628883012102904,-0.9308559028814114,-147.67083411360284,64.86946109050187,43.0,Mixed Forest,-0.7973722698203127
2022-03-21 01:50:31.860862720,468209.47102846374,7194055.02351741,170.3128357124785,0.23387693042417107,170.74102136396272,0.03244118700050943,-0.01982344411175603,5,0.4281856514842275,0.19430872106005642,-147.6708803892662,64.86928263690933,43.0,Mixed Forest,1.2009088922758977
2022-03-21 01:50:31.863682304,468207.0850131969,7194035.157691208,170.58143446506134,0.15793435338950065,170.61477304194858,0.01568877325432042,0.004163142548004119,5,0.03333857688724606,-0.12459577650225459,-147.67092629323793,64.86910416706554,43.0,Mixed Forest,6.500261980719013
2022-03-21 01:50:31.865084416,468205.90095622384,7194025.214716354,170.56218543382707,0.17331808562055417,170.74303078036064,0.016080151057106223,0.021058934132497955,5,0.1808453465335731,0.007527260913018918,-147.67094905387728,64.869014842711,52.0,Shrub,6.369140664124249
2022-03-21 01:50:31.866477824,468204.72381543566,7194015.28874434,170.71855174584144,0.14007557455285252,170.94589288622,0.022137370452665162,0.01842539750651489,5,0.22734114037857012,0.0872655658257176,-147.6709716722319,64.86892567156517,52.0,Shrub,4.20744346699318
2022-03-21 01:50:31.867874048,468203.54748611577,7194005.344845744,170.50048815761585,1.2388737004759944,170.87636837176487,0.025151017387820374,-0.029317900137734595,5,0.37588021414902073,-0.8629934863269737,-147.67099426930463,64.86883633964885,52.0,Shrub,2.0751634408391073
2022-03-21 01:50:31.869268224,468202.3760473518,7193995.41820089,170.38297321543175,0.2225618961933044,170.61915425019114,0.022634397035494924,-0.022944935671400164,5,0.23618103475939733,0.013619138566092925,-147.67101676689376,64.86874716299984,43.0,Mixed Forest,1.6742070416767654
