,lat,lon,x,y,beam,is2_height,lidar_height,lidar_snow_depth,is2_snow_depth,geometry,snow_depth_residual
5891,65.21963,-147.51036,476131.0774393733,7233028.497318378,3,726.2342,725.7954297803971,1.1117411921708822,0.4387621141341924,POINT (-147.51036071777344 65.2196273803711),-0.6729790780366898
5892,65.218735,-147.51059,476119.56818185246,7232929.100674899,3,707.48676,706.8209462639625,1.1934248193268997,0.665809107131281,POINT (-147.51058959960938 65.21873474121094),-0.5276157121956186
5893,65.21784,-147.51082,476108.0582088165,7232829.704086657,3,688.6677,688.3371907854424,1.0748535912304535,0.33053382393256925,POINT (-147.5108184814453 65.21784210205078),-0.7443197672978843
5894,65.21695,-147.51105,476096.54752027127,7232730.307553652,3,668.1397,667.2223995418505,1.0668906458030758,0.9173099308057999,POINT (-147.51104736328125 65.21694946289062),-0.14958071499727588
5895,65.21606,-147.51129,476084.322398129,7232630.916858357,3,648.79724,648.0795103588703,1.0547130875920236,0.7177308520672341,POINT (-147.51129150390625 65.21605682373047),-0.33698223552478956
5897,65.21427,-147.51176,476060.5836293251,7232432.129862185,3,606.81616,606.1872364989734,1.077999753711381,0.6289256104015521,POINT (-147.5117645263672 65.21427154541016),-0.44907414330982887
5898,65.21338,-147.512,476049.0700307549,7232332.733555652,3,588.06433,587.3058864303716,1.092406305056681,0.7584446243158709,POINT (-147.51199340820312 65.21337890625),-0.3339616807408101
5899,65.21249,-147.51224,476036.8419024728,7232233.343098162,3,567.49774,567.1365030981151,0.9331908478365278,0.3612386011036506,POINT (-147.51223754882812 65.21248626708984),-0.5719522467328773
5900,65.21159,-147.51247,476025.32684894046,7232133.946904885,3,548.64703,548.0067144818516,0.9529038739694131,0.6403192095546046,POINT (-147.51246643066406 65.21159362792969),-0.3125846644148085
5901,65.2107,-147.5127,476013.81107995816,7232034.550766872,3,527.48193,526.5673186744121,0.9227170883350287,0.9146149193378506,POINT (-147.5126953125 65.21070098876953),-0.008102168997178194
5902,65.20981,-147.51294,476001.58070917916,7231935.160486307,3,506.1893,505.96310382035205,0.8092483270736095,0.2261967167573289,POINT (-147.512939453125 65.20980834960938),-0.5830516103162806
5905,65.20713,-147.51366,475965.59897430474,7231636.984199256,3,424.57562,423.3661605167692,0.9080698709547175,1.2094620418245654,POINT (-147.51365661621094 65.2071304321289),0.30139217086984793
5906,65.206245,-147.51389,475954.0864794936,7231538.438628135,3,441.30093,440.51851820182577,1.059323319479145,0.7824156360648544,POINT (-147.51388549804688 65.20624542236328),-0.2769076834142905
5907,65.20535,-147.51413,475941.8523425826,7231439.048646282,3,476.21893,475.32326430088256,0.9705155079581191,0.8956688045861938,POINT (-147.51412963867188 65.20535278320312),-0.07484670337192534
5909,65.20357,-147.51459,475918.8098871758,7231240.257221091,3,532.39777,531.4342841316172,0.8834911209553711,0.9634819816640174,POINT (-147.51458740234375 65.20356750488281),0.07999086070864636
5910,65.202675,-147.51483,475906.5735079732,7231140.867416251,3,556.2408,555.0207750087184,1.023839553035227,1.220008682687876,POINT (-147.51483154296875 65.20267486572266),0.1961691296526491
5911,65.20178,-147.51508,475894.33636533446,7231041.477672363,3,578.02216,576.8054570957275,0.9330200273931053,1.2166986659912027,POINT (-147.51507568359375 65.2017822265625),0.2836786385980974
5914,65.199104,-147.51576,475859.76288059447,7230743.291297519,3,641.68243,640.834619165212,1.0235999011085357,0.8478149168192886,POINT (-147.51576232910156 65.19910430908203),-0.17578498428924716
5915,65.19821,-147.516,475847.52275639743,7230643.901788732,3,664.7965,664.1371094084515,1.0121194083481442,0.6593993806110348,POINT (-147.51600646972656 65.19821166992188),-0.3527200277371094
5916,65.19732,-147.51624,475835.99609144655,7230544.506499115,3,689.5055,688.6375633885566,0.9410500688505092,0.8679297755058997,POINT (-147.5162353515625 65.19731903076172),-0.07312029334460957
5917,65.19643,-147.51648,475823.75446450553,7230445.11710936,3,709.2764,708.2073864763846,0.9586300666803496,1.0690417462716368,POINT (-147.5164794921875 65.19642639160156),0.11041167959128728
5918,65.19553,-147.51672,475811.51207419025,7230345.72778058,3,727.0093,725.8518259581408,0.9254493165654952,1.1574513856091926,POINT (-147.5167236328125 65.1955337524414),0.23200206904369736
5919,65.19464,-147.51697,475799.2689205083,7230246.338512785,3,740.00275,738.90776917859,1.1140550653294685,1.0949774034412485,POINT (-147.5169677734375 65.19464111328125),-0.01907766188822002
5920,65.19375,-147.5172,475787.73932223656,7230146.943452669,3,748.18097,747.1279471512983,0.870606361824373,1.0530220869829918,POINT (-147.51719665527344 65.1937484741211),0.1824157251586188
5921,65.192856,-147.51743,475776.20900868106,7230047.548447887,3,750.4473,749.3854911161619,0.9978457638891834,1.0618355439943343,POINT (-147.51742553710938 65.19285583496094),0.06398978010515088
5922,65.19196,-147.51765,475764.6779798513,7229948.153498429,3,743.28485,742.4094155217916,1.0023357063677287,0.8754355524271205,POINT (-147.5176544189453 65.19196319580078),-0.12690015394060827
5923,65.19107,-147.51788,475753.1462357531,7229848.758604306,3,729.9214,729.1858958105266,1.1025688085549297,0.7354909082233689,POINT (-147.51788330078125 65.19107055664062),-0.36707790033156074
5924,65.190186,-147.51813,475740.9063411329,7229750.219909919,3,712.02716,711.1945124481663,1.1313938271715098,0.8326481963649712,POINT (-147.51812744140625 65.190185546875),-0.2987456308065386
5925,65.18929,-147.51836,475729.37314552435,7229650.825129093,3,691.3346,690.9191931775538,1.062173637583213,0.4154015490087204,POINT (-147.5183563232422 65.18929290771484),-0.6467720885744925
5926,65.1884,-147.5186,475717.12477191526,7229551.436273554,3,669.8104,669.2057495782448,0.994190601209618,0.6046752264427369,POINT (-147.5186004638672 65.18840026855469),-0.38951537476688114
5927,65.18751,-147.51884,475704.8756350075,7229452.047479024,3,646.0574,645.3366449449942,1.0758121677142192,0.7207281018808089,POINT (-147.5188446044922 65.18750762939453),-0.35508406583341023
5928,65.186615,-147.51907,475693.3402456336,7229352.652869727,3,621.91864,620.7486136659383,1.0328463010230853,1.170026470780499,POINT (-147.51907348632812 65.18661499023438),0.13718016975741376
5929,65.18572,-147.5193,475681.8041410411,7229253.25831578,3,597.9494,597.3935328246331,0.9584922024260293,0.5558690308356518,POINT (-147.51930236816406 65.18572235107422),-0.4026231715903775
5931,65.18394,-147.51976,475658.72978623695,7229054.469373953,3,547.25977,546.5417537909258,1.0010804020609827,0.7180118340742183,POINT (-147.51976013183594 65.1839370727539),-0.2830685679867644
5932,65.183044,-147.52,475646.4769290956,7228955.08087285,3,523.9937,523.3932146635934,0.8631507325657032,0.6004987153128241,POINT (-147.52000427246094 65.18304443359375),-0.2626520172528791
5933,65.18215,-147.52025,475634.2233087087,7228855.692432774,3,498.44504,497.63392794438226,0.929740933689647,0.8111098974146103,POINT (-147.52024841308594 65.1821517944336),-0.1186310362750368
5934,65.18126,-147.52048,475622.683580091,7228756.298161125,3,475.58588,474.7795662971481,0.9532656941721074,0.8063101676956421,POINT (-147.52047729492188 65.18125915527344),-0.14695552647646526
