,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry,forest_cover
2685,2022-03-21 01:50:27.479947264,471902.1931824472,7224928.243727441,519.5671082441655,1.0842384691747462,520.1448575337018,0.0302863708279666,0.0991587838230967,5,0.5777492895363139,-0.5064891796384323,-147.59913252943966,65.1466172157083,41.0,Deciduous Forest,POINT (-147.59913252943966 65.1466172157083),45.863581164243335
2686,2022-03-21 01:50:27.481341952,471901.01872835326,7224918.300002717,520.6842158170163,0.8987508882533783,521.2023960620423,0.0268421586194854,0.1109613174840564,5,0.5181802450260875,-0.3805706432272908,-147.5991555589351,65.14652789937377,41.0,Deciduous Forest,POINT (-147.5991555589351 65.14652789937377),45.741143799302314
2687,2022-03-21 01:50:27.482736640,471899.8485874837,7224908.373226949,521.6357676499911,0.9310249239278906,522.1642606628685,0.0248792371984626,0.0795700671083583,5,0.5284930128774477,-0.4025319110504429,-147.5991784997418,65.14643873547014,41.0,Deciduous Forest,POINT (-147.5991784997418 65.14643873547014),45.8586542814991
2688,2022-03-21 01:50:27.484140288,471898.6812987067,7224898.428563103,522.3126988357234,0.9475734641481144,522.838978726244,0.025440084195595,0.0473924634207985,5,0.526279890520641,-0.4212935736274734,-147.59920137596575,65.14634941131084,41.0,Deciduous Forest,POINT (-147.59920137596575 65.14634941131084),46.088675707552916
2689,2022-03-21 01:50:27.485545216,471897.51689258334,7224888.5011289455,522.8213637436949,0.8648185651605683,523.3296348008062,0.0279254300989147,0.0440118903136917,5,0.5082710571113012,-0.3565475080492671,-147.59922419406143,65.14626024197949,41.0,Deciduous Forest,POINT (-147.59922419406143 65.14626024197949),46.69314843008814
2690,2022-03-21 01:50:27.486951680,471896.349570208,7224878.556483453,523.2905560834233,0.8991640659779434,523.7156026922157,0.0287936926540604,0.0273693853374278,5,0.4250466087923996,-0.4741174571855437,-147.59924707070104,65.14617091797317,41.0,Deciduous Forest,POINT (-147.59924707070104 65.14617091797317),48.03315845203302
2691,2022-03-21 01:50:27.488358912,471895.1833459948,7224868.629213419,523.5440799892831,0.999903414295984,524.0665339431846,0.0279448953807049,0.0309348096658932,5,0.5224539539015041,-0.4774494603944799,-147.59926992729012,65.14608174995072,41.0,Deciduous Forest,POINT (-147.59926992729012 65.14608174995072),49.81562463692699
2692,2022-03-21 01:50:27.489768960,471894.0133571796,7224858.684882078,523.8307331633638,0.9128483383935392,524.3295658866443,0.0243905248911109,0.0129073106512846,5,0.4988327232805432,-0.414015615112996,-147.59929286054043,65.14599242852711,41.0,Deciduous Forest,POINT (-147.59929286054043 65.14599242852711),51.33165015282312
2693,2022-03-21 01:50:27.491177728,471892.8425965037,7224848.758179689,523.8923517496495,0.940595075593103,524.3771174463466,0.0279962514872118,-0.0054134658281747,5,0.4847656966970817,-0.4558293788960212,-147.59931581366249,65.14590326520248,41.0,Deciduous Forest,POINT (-147.59931581366249 65.14590326520248),52.43371378570948
2694,2022-03-21 01:50:27.492589824,471891.6676322783,7224838.814556268,523.8689204304709,0.9551338679436908,524.373288828281,0.0292236319287064,0.0014012087662796,5,0.5043683978101399,-0.4507654701335509,-147.59933885283158,65.14581394969781,41.0,Deciduous Forest,POINT (-147.59933885283158 65.14581394969781),53.88345568805869
