,time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,geometry,land_cover_value,land_cover,forest_cover
63,2022-04-23 00:18:19.758652928,440464.9513075495,7177015.954936858,133.0979772044154,0.3265604102162243,133.27783637690402,0.0123964272740963,0.0052248370529231,1,0.1798591724886193,-0.1467012377276049,-148.2491552027379,64.71263659210882,POINT (-148.2491552027379 64.71263659210882),52.0,Shrub,34.350177909093766
64,2022-04-23 00:18:19.779799808,440444.60954702646,7176867.258722977,133.07241257992163,0.5443457549805027,133.30084096127928,0.0135385286000792,0.0077095717785334,1,0.2284283813576451,-0.3159173736228576,-148.24952037556528,64.71129903848414,POINT (-148.24952037556528 64.71129903848414),42.0,Evergreen Forest,-3.0643789421697374
65,2022-04-23 00:18:19.788275456,440436.3916289565,7176807.794205292,133.07951642591945,0.311194600769902,133.37670909185266,0.0128113614520513,0.0020114230549932,1,0.2971926659332098,-0.0140019348366922,-148.24966814397757,64.71076412767049,POINT (-148.24966814397757 64.71076412767049),42.0,Evergreen Forest,-1.6782244124128065
66,2022-04-23 00:18:19.789690112,440434.99486251245,7176797.895822734,133.08330315212228,0.573578020525267,133.43048247204663,0.0127913121799737,0.0041470210515766,1,0.3471793199243507,-0.2263987006009162,-148.24969334529194,64.71067508202859,POINT (-148.24969334529194 64.71067508202859),42.0,Evergreen Forest,3.6664112150655157
67,2022-04-23 00:18:19.791105024,440433.5918363356,7176787.980553115,133.10649568818278,0.6348716319206413,133.5150761366716,0.0107200439170168,0.0085874891238117,1,0.4085804484888342,-0.2262911834318071,-148.2497186707504,64.71058588378,POINT (-148.2497186707504 64.71058588378),42.0,Evergreen Forest,13.371158006238423
68,2022-04-23 00:18:19.792518144,440432.1879108805,7176778.0830488615,133.12579025671042,0.6390266813687477,133.60192472278305,0.0091468916451353,0.0102767800856676,1,0.4761344660726365,-0.1628922152961112,-148.24974402225644,64.71049684474049,POINT (-148.24974402225644 64.71049684474049),42.0,Evergreen Forest,25.527761266515984
69,2022-04-23 00:18:19.793931520,440430.7789313794,7176768.168507018,133.1838100270066,0.6807886651195795,133.70637521165082,0.0111712434594967,0.0138243026175283,1,0.5225651846442076,-0.1582234804753718,-148.24976947255405,64.71040765195715,POINT (-148.24976947255405 64.71040765195715),42.0,Evergreen Forest,38.29325501921119
70,2022-04-23 00:18:19.795342080,440429.37059454585,7176758.271664531,133.3703627090688,0.6423741014524325,133.82445690119337,0.0132149131136424,0.0100900712845776,1,0.454094192124586,-0.1882799093278464,-148.24979491653048,64.71031861806355,POINT (-148.24979491653048 64.71031861806355),42.0,Evergreen Forest,49.08714672683354
71,2022-04-23 00:18:19.799569152,440425.1349419434,7176728.546769993,133.96686188852263,0.6014086357290824,134.162126736832,0.0301255159550071,0.0034412010986,1,0.1952648483093639,-0.4061437874197184,-148.2498714564606,64.71005120616135,POINT (-148.2498714564606 64.71005120616135),42.0,Evergreen Forest,57.01283068857383
72,2022-04-23 00:18:19.800974336,440423.72413360735,7176718.650274098,133.85629541439752,0.7225027264645282,134.25530251088765,0.0235823712040213,0.0140628408788843,1,0.3990070964901235,-0.3234956299744046,-148.24989695175927,64.70996217491916,POINT (-148.24989695175927 64.70996217491916),42.0,Evergreen Forest,55.982215903034955
