,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual,lon,lat,geometry
2766,439294.73590351915,7775882.897203683,27.167771833879733,0.5877997445510513,27.62803,3,0.4602589430978057,-0.12754080145324564,-148.5968209329324,70.08262686153107,POINT (-148.5968209329324 70.08262686153107)
2767,439291.74673660775,7775863.11576009,27.160347671696584,0.5222234287437412,27.626673,3,0.4663250730543922,-0.05589835568934898,-148.59688589130235,70.08244884544486,POINT (-148.59688589130235 70.08244884544486)
2768,439288.7583008287,7775843.334204994,27.171198055026267,0.4903681490849609,27.598623,3,0.4274252207305693,-0.06294292835439158,-148.59695082927507,70.0822708285052,POINT (-148.59695082927507 70.0822708285052)
2769,439285.7683850388,7775823.552874375,27.206046374372967,0.4873933082078847,27.602318,3,0.3962714356856267,-0.09112187252225795,-148.59701580521573,70.08209281320421,POINT (-148.59701580521573 70.08209281320421)
2770,439282.77192618715,7775803.772537822,27.239444381994346,0.49594835213966476,27.64005,3,0.4006065060671773,-0.09534184607248747,-148.59708095276517,70.08191480525048,POINT (-148.59708095276517 70.08191480525048)
2771,439279.7648144633,7775783.993818997,27.242525936219824,0.5264638071756438,27.646095,3,0.40356933965908226,-0.12289446751656152,-148.597146380398,70.08173680926843,POINT (-148.597146380398 70.08173680926843)
2772,439276.7496371145,7775764.2163257,27.223861575078942,0.6041159883056788,27.653854,3,0.4299927950382454,-0.17412319326743342,-148.59721201981722,70.08155882235016,POINT (-148.59721201981722 70.08155882235016)
2773,439273.72912880476,7775744.439641414,27.27958565002729,0.5288111048013988,27.701086,3,0.4215003942842337,-0.10731071051716512,-148.59727779883596,70.08138084140457,POINT (-148.59727779883596 70.08138084140457)
2774,439270.7039671513,7775724.66366354,27.244053335651337,0.564675637501626,27.742777,3,0.49872353507620204,-0.06595210242542393,-148.59734369956547,70.08120286567112,POINT (-148.59734369956547 70.08120286567112)
2775,439267.674972593,7775704.8882675,27.233523005354925,0.6473175671684047,27.725721,3,0.49219835389800437,-0.15511921327040035,-148.59740970034775,70.08102489422579,POINT (-148.59740970034775 70.08102489422579)
2776,439264.6435331621,7775685.113242614,27.286878645253882,0.4658971999136106,27.697372,3,0.41049379126955543,-0.055403408644055185,-148.59747576454455,70.08084692550626,POINT (-148.59747576454455 70.08084692550626)
