,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
7801,431654.3164234931,7766720.2392332265,46.340380565576865,0.028004096476098445,46.5144,3,0.17401991660086935,0.1460158201247709
7802,431644.4302564176,7766820.1231153915,46.22116116213466,0.020060736740672724,46.263073,3,0.04191180539463346,0.021851068653960738
7803,431635.12742254836,7766919.989939165,46.27904731084638,0.014514733894007377,46.396538,3,0.11749046991533874,0.10297573602133137
7804,431625.21846092347,7767019.023430419,46.44591318977504,0.010607831749262577,46.663593,3,0.2176801024612871,0.20707227071202453
7805,431615.33560783445,7767118.907465122,46.583079071594724,0.02130304044514237,46.674038,3,0.09095886175488488,0.06965582130974252
7806,431606.0360132248,7767218.7744338345,45.58365196691291,0.024221833259109773,45.71419,3,0.1305394698546678,0.10631763659555803
7808,431586.8329064433,7767417.6751421895,44.88279325427048,0.03880475070035321,45.04014,3,0.15734499035842475,0.11854023965807153
7811,431558.9219282268,7767716.42612408,44.62892624610559,0.01920462182141656,44.78708,3,0.15815261131628233,0.13894798949486578
7812,431549.0467430472,7767816.310507518,44.225054188447785,0.03362645166908261,44.3445,3,0.11944730691354266,0.08582085524446005
7813,431539.147631414,7767915.344451195,43.984911266471,0.025697458850455455,44.115112,3,0.13020103821649798,0.10450357936604251
7814,431529.85661536996,7768015.211800376,43.84477688710105,0.0013526920164120906,43.94749,3,0.10271380503762373,0.10136111302121163
7815,431520.5666640444,7768115.079196152,43.57951936363699,0.00884544792381229,43.64647,3,0.06694975257394731,0.05810430465013502
7816,431510.67082763906,7768214.113289617,43.52122925799975,0.041589522912055664,43.476284,3,-0.04494523090014013,-0.0865347538121958
7817,431501.96489599126,7768313.963636244,43.287976068239246,0.005593789212291492,43.365322,3,0.07734604479786356,0.07175225558557206
7818,431492.6781342607,7768413.831171799,43.1642175018377,0.02164202822898051,43.194332,3,0.03011462096503692,0.008472592736056411
7819,431483.3673684578,7768512.848262767,43.1245087060323,0.021471360067167513,43.182156,3,0.0576469030985578,0.036175543031390284
7820,431472.9191414545,7768612.750195724,43.19460698475778,0.034685522278316276,43.19258,3,-0.0020258079999706524,-0.03671133027828693
7821,431463.6356193718,7768712.617875825,43.054652708936445,0.03190451255303379,43.051655,3,-0.002997893262616458,-0.034902405815650246
7822,431454.3280789713,7768811.63511143,42.59660781700498,0.00904413884815081,42.651005,3,0.054396974254785846,0.04535283540663504
7823,431444.4649615129,7768911.520044238,42.481132756254226,0.022447207612988254,42.45236,3,-0.02877451040461665,-0.0512217180176049
