time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,lon,lat,land_cover_value,land_cover,geometry
2022-10-04 16:35:35.437862912,437851.5679457307,7775995.06994344,29.253089692793814,0.02415276370557769,29.33028859906968,0.015095368847516933,0.0031497763624587366,5,0.07719890627586423,0.053046142570286545,-148.63484268396917,70.08328924480394,51.0,Shrub,POINT (-148.63484268396917 70.08328924480394)
2022-10-04 16:35:35.439285248,437849.9945264012,7775985.180795921,29.280004840791747,0.03265880816592472,29.36565483670429,0.015720353601088578,0.0025441128981570126,5,0.08564999591254363,0.05299118774661891,-148.63487707517004,70.0832002252191,51.0,Shrub,POINT (-148.63487707517004 70.0832002252191)
2022-10-04 16:35:35.440707072,437848.41752002866,7775975.306275279,29.30259498601375,0.01882083948523075,29.377867601095126,0.01445053996112595,0.0022105324743239025,5,0.07527261508137428,0.05645177559614353,-148.63491157070968,70.08311133587199,51.0,Shrub,POINT (-148.63491157070968 70.08311133587199)
2022-10-04 16:35:35.442127616,437846.8298198353,7775965.419820493,29.361967408530507,0.02780993172983303,29.423524647911673,0.01326240253204081,0.008592259673477346,5,0.061557239381166085,0.033747307651333054,-148.63494633869612,70.08302233697401,51.0,Shrub,POINT (-148.63494633869612 70.08302233697401)
2022-10-04 16:35:35.443547648,437845.22203723446,7775955.549825567,29.43882323389082,0.02797407892142632,29.491235872263978,0.015149502837545964,0.005011299756121098,5,0.052412638373159126,0.024438559451732806,-148.63498164599977,70.08293348077555,51.0,Shrub,POINT (-148.63498164599977 70.08293348077555)
2022-10-04 16:35:35.444967424,437843.59064554115,7775945.670175652,29.469664691073525,0.03712106354599978,29.528828798804348,0.015532919927202841,0.0012681303080912156,5,0.05916410773082248,0.022043044184822697,-148.63501756690994,70.08284453234818,51.0,Shrub,POINT (-148.63501756690994 70.08284453234818)
2022-10-04 16:35:35.446383872,437841.9568147001,7775935.804535063,29.454694332975965,0.016813257264519554,29.527564391026957,0.015050624493622657,-0.0008230761788889839,5,0.07287005805099156,0.056056800786472,-148.63505356152965,70.08275570889857,51.0,Shrub,POINT (-148.63505356152965 70.08275570889857)
2022-10-04 16:35:35.447802368,437840.31676498475,7775925.926426205,29.435433378657347,0.018706291825537135,29.520946311552844,0.015665788312811287,0.002221562908777213,5,0.08551293289549733,0.06680664106996019,-148.63508971054952,70.08266677218623,51.0,Shrub,POINT (-148.63508971054952 70.08266677218623)
2022-10-04 16:35:35.454873600,437832.11173510895,7775876.576812913,29.453968331541535,0.05322187871721252,29.515777980025067,0.01455606758499695,0.0054549336141704406,5,0.06180964848353199,0.008587769766319468,-148.63527060565121,70.08222245424108,51.0,Shrub,POINT (-148.63527060565121 70.08222245424108)
2022-10-04 16:35:35.456285696,437830.47705404623,7775866.697839345,29.449147790785904,0.016790419087139612,29.541850069919263,0.01265216935208793,-0.003940770799539158,5,0.09270227913335916,0.07591186004621954,-148.63530661108223,70.08213351102275,51.0,Shrub,POINT (-148.63530661108223 70.08213351102275)
2022-10-04 16:35:35.457697280,437828.8512890122,7775856.830726582,29.455762543676382,0.028835290718595627,29.55554135016755,0.014662623976636868,0.006249001847281496,5,0.09977880649116955,0.07094351577257392,-148.6353423901727,70.08204467625589,51.0,Shrub,POINT (-148.6353423901727 70.08204467625589)
2022-10-04 16:35:35.459108096,437827.2285497102,7775846.949889823,29.529538053528764,0.02520316346733192,29.619851300859718,0.016115818886907905,0.008012449756143038,5,0.09031324733095403,0.0651100838636221,-148.63537807972858,70.08195571919472,51.0,Shrub,POINT (-148.63537807972858 70.08195571919472)
2022-10-04 16:35:35.460516608,437825.61610125436,7775837.080705214,29.593630906310967,0.03057218183855234,29.67334200547397,0.015479327228266006,0.0030680774340308497,5,0.07971109916300279,0.04913891732445044,-148.63541350665736,70.08186686904573,51.0,Shrub,POINT (-148.63541350665736 70.08186686904573)
2022-10-04 16:35:35.461925888,437824.0071392884,7775827.1974465065,29.63226367463652,0.025346140428938686,29.701256412258598,0.01522263708322334,0.00326307938122745,5,0.06899273762207869,0.043646597193140006,-148.63544883169445,70.08177789357529,51.0,Shrub,POINT (-148.63544883169445 70.08177789357529)
2022-10-04 16:35:35.463333120,437822.4183288847,7775817.324573634,29.61161136288079,0.003333689613597503,29.73834591222735,0.015059471114463367,0.004320267460238061,5,0.12673454934655837,0.12340085973296086,-148.63548363397848,70.08168901603936,51.0,Shrub,POINT (-148.63548363397848 70.08168901603936)
2022-10-04 16:35:35.464740608,437820.84879499354,7775807.435287888,29.737114488601513,0.050674610896010136,29.76568093918145,0.014548060332810845,0.0005872967680016946,5,0.028566450579937452,-0.022108160316072684,-148.63551791760847,70.08159999601818,51.0,Shrub,POINT (-148.63551791760847 70.08159999601818)
2022-10-04 16:35:35.466148864,437819.2921472676,7775797.557066218,29.696551121223294,0.019982048103572434,29.75406230639945,0.016711264332066777,-0.0011861542721796877,5,0.05751118517615694,0.03752913707258451,-148.63555186998312,70.08151107826326,51.0,Shrub,POINT (-148.63555186998312 70.08151107826326)
2022-10-04 16:35:35.467554560,437817.7440734134,7775787.663963111,29.643217032016853,0.011943093748222645,29.683145834329892,0.017771018055749613,-0.008994464222369422,5,0.03992880231303886,0.027985708564816213,-148.63558558616418,70.08142202917516,51.0,Shrub,POINT (-148.63558558616418 70.08142202917516)
2022-10-04 16:35:35.468958976,437816.20492533024,7775777.783251571,29.637094583418445,0.006556297737027788,29.64089469291678,0.016206605152427316,0.000509909617820627,5,0.0038001094983357575,-0.0027561882386920302,-148.6356190761516,70.08133309329952,51.0,Shrub,POINT (-148.6356190761516 70.08133309329952)
2022-10-04 16:35:35.470367232,437814.6691826103,7775767.888179657,29.613999487896645,0.0008206128252074987,29.63267728765213,0.01479963728364206,-0.004374973538467231,5,0.01867779975548345,0.01785718693027595,-148.63565246619578,70.08124402951776,51.0,Shrub,POINT (-148.63565246619578 70.08124402951776)
2022-10-04 16:35:35.488661504,437794.8835591918,7775639.319990614,29.658450614153164,0.009537240079263523,29.796741792350435,0.014431193002038904,0.007175527174213942,5,0.13829117819727088,0.12875393811800737,-148.63608185251778,70.08008685007198,51.0,Shrub,POINT (-148.63608185251778 70.08008685007198)
2022-10-04 16:35:35.490074368,437793.3373224806,7775629.426934186,29.707074109611614,0.028668019474375004,29.817530399684998,0.015138016436029201,-0.0025049838531776827,5,0.1104562900733832,0.0817882705990082,-148.63611551591686,70.07999780173631,51.0,Shrub,POINT (-148.63611551591686 70.07999780173631)
2022-10-04 16:35:35.492897024,437790.2210417846,7775609.657718409,29.678623595234342,0.029827358078994833,29.84866122167912,0.014319765239836935,0.007734438543823335,5,0.1700376264447776,0.14021026836578276,-148.63618347962583,70.07981985077001,51.0,Shrub,POINT (-148.63618347962583 70.07981985077001)
2022-10-04 16:35:35.494309632,437788.6508677864,7775599.781752027,29.687219681756684,0.01382751686198425,29.85258512057521,0.015894251070216442,-0.0037923832208096434,5,0.16536543881852594,0.1515379219565417,-148.63621778348468,70.07973094983753,51.0,Shrub,POINT (-148.63621778348468 70.07973094983753)
2022-10-04 16:35:35.497138432,437785.48009272944,7775580.021328099,29.71397837714187,0.024846442437332413,29.83929701967904,0.014930411137018325,-0.004162547776327072,5,0.12531864253717018,0.10047220009983776,-148.6362871841826,70.07955306451619,51.0,Shrub,POINT (-148.6362871841826 70.07955306451619)
2022-10-04 16:35:35.498553856,437783.88045196666,7775570.136370577,29.67861793659669,0.011384816490755794,29.80388771498055,0.01593912514455961,-0.006012975601423173,5,0.1252697783838599,0.1138849618931041,-148.63632225541818,70.0794640758767,51.0,Shrub,POINT (-148.63632225541818 70.0794640758767)
2022-10-04 16:35:35.499968000,437782.2721726983,7775560.266709516,29.682704705565932,0.02265367651537086,29.808380110765967,0.015554237433769859,0.004244124586264335,5,0.12567540520003462,0.10302172868466375,-148.63635756423758,70.07937522225957,51.0,Shrub,POINT (-148.63635756423758 70.07937522225957)
2022-10-04 16:35:35.501385472,437780.6571128119,7775550.384594637,29.6690775958998,0.01617438226826801,29.830007145466247,0.014605535870094524,0.0029275460641407674,5,0.1609295495664469,0.1447551672981789,-148.6363930422076,70.07928625537308,51.0,Shrub,POINT (-148.6363930422076 70.07928625537308)
2022-10-04 16:35:35.502801152,437779.03080428875,7775540.517818367,29.672727558991856,0.014196266011852289,29.841342614710175,0.014353476544839074,0.0020837986911794427,5,0.1686150557183197,0.1544187897064674,-148.6364288263982,70.0791974232581,51.0,Shrub,POINT (-148.6364288263982 70.0791974232581)
2022-10-04 16:35:35.504219904,437777.37940645777,7775530.641488137,29.691880527530945,0.03428814651979758,29.86791989334544,0.015950312972117558,-0.0009886938320106758,5,0.1760393658144963,0.14175121929469872,-148.63646526305598,70.07910849945837,51.0,Shrub,POINT (-148.63646526305598 70.07910849945837)
2022-10-04 16:35:35.505638912,437775.71965890774,7775520.779832796,29.711536247163007,0.03242328398621259,29.88057774111828,0.01556209278555379,-0.004313333808449652,5,0.16904149395527313,0.13661820996906054,-148.63650192925286,70.07901970517835,51.0,Shrub,POINT (-148.63650192925286 70.07901970517835)
2022-10-04 16:35:35.507057664,437774.05453828385,7775510.905855044,29.706267637259323,0.01864561879315478,29.879399506974828,0.014185303064191095,-0.0011972579005035476,5,0.17313186971550465,0.15448625092234985,-148.6365387276787,70.07893079914508,51.0,Shrub,POINT (-148.6365387276787 70.07893079914508)
2022-10-04 16:35:35.508476160,437772.38858453033,7775501.045349789,29.727923253357282,0.035410906324810115,29.90843775020635,0.014052398083684284,0.00559524750968693,5,0.18051449684906729,0.14510359052425717,-148.63657555720633,70.07884201366352,51.0,Shrub,POINT (-148.63657555720633 70.07884201366352)
2022-10-04 16:35:35.511311872,437769.0558866499,7775481.311214824,29.779328026458522,0.0334068694569997,29.969180532461902,0.01473729571579914,-0.0002397081247890347,5,0.18985250600337977,0.15644563654638008,-148.6366492268373,70.07866432484518,51.0,Shrub,POINT (-148.6366492268373 70.07866432484518)
2022-10-04 16:35:35.514145536,437765.738813839,7775461.573852433,29.832908005434195,0.035661280730178886,29.960374942056266,0.013463777928465728,-0.0021743768624630433,5,0.12746693662207065,0.09180565589189177,-148.63672248222565,70.07848661082808,51.0,Shrub,POINT (-148.63672248222565 70.07848661082808)
2022-10-04 16:35:35.515561984,437764.0877487577,7775451.697565846,29.80594664621088,0.021487883124752607,29.96345458404172,0.013537622114707817,0.002505483527171518,5,0.1575079378308395,0.13602005470608688,-148.63675890769545,70.07839768743594,51.0,Shrub,POINT (-148.63675890769545 70.07839768743594)
2022-10-04 16:35:35.516976896,437762.44680378743,7775441.8330812985,29.79516359512153,0.03509210504257672,29.95539631762675,0.015506377161283386,-0.0005324160288369798,5,0.1602327225052207,0.125140617462644,-148.63679507517762,70.07830887226012,51.0,Shrub,POINT (-148.63679507517762 70.07830887226012)
2022-10-04 16:35:35.518392832,437760.8122389637,7775431.95396645,29.814459855160457,0.02408428802091256,29.95148864141579,0.014854399616428515,0.0032805638461740768,5,0.13702878625533188,0.11294449823441932,-148.63683106431702,70.07821992747466,51.0,Shrub,POINT (-148.63683106431702 70.07821992747466)
2022-10-04 16:35:35.519804416,437759.18863463344,7775422.086720705,29.799283119487434,0.021436788354164484,29.95927993077625,0.015558526840098964,-0.0031505303727674227,5,0.15999681128881704,0.13856002293465255,-148.6368667734326,70.07813109170924,51.0,Shrub,POINT (-148.6368667734326 70.07813109170924)
2022-10-04 16:35:35.521219328,437757.56840287906,7775412.205199451,29.80934656886431,0.01532340325826281,29.943365491853474,0.01614337577261648,-0.0031455105757225536,5,0.1340189229891635,0.1186955197309007,-148.63690238351592,70.07804212879032,51.0,Shrub,POINT (-148.63690238351592 70.07804212879032)
2022-10-04 16:35:35.522630656,437755.9649273873,7775402.33465207,29.820269651861132,0.02138447932559831,29.932221086641245,0.015729066983128183,0.0002023688729025324,5,0.1119514347801136,0.09056695545451529,-148.63693756060601,70.07795326826313,51.0,Shrub,POINT (-148.63693756060601 70.07795326826313)
2022-10-04 16:35:35.524041728,437754.38677570136,7775392.446423704,29.80909507650336,0.0298681284499252,29.92659047522248,0.016315629281245865,0.0022284897172832616,5,0.11749539871911807,0.08762727026919287,-148.63697205927312,70.07786425534428,51.0,Shrub,POINT (-148.63697205927312 70.07786425534428)
2022-10-04 16:35:35.525447424,437752.8267141285,7775382.568996604,29.810449950845566,0.029011170588619913,29.938613495687353,0.015785137049298646,0.0032312593725915472,5,0.1281635448417866,0.0991523742531667,-148.63700608977823,70.07777534359188,51.0,Shrub,POINT (-148.63700608977823 70.07777534359188)
2022-10-04 16:35:35.526853632,437751.2722146903,7775372.677153604,29.81227249552271,0.026651478523241862,29.966034031504325,0.015119954523501171,0.003128864605948148,5,0.1537615359816158,0.12711005745837392,-148.63703996361465,70.0776863039556,51.0,Shrub,POINT (-148.63703996361465 70.0776863039556)
2022-10-04 16:35:35.528260096,437749.7276785231,7775362.797074489,29.822253612199766,0.030506406457872965,29.97816010695006,0.014343097805229663,-6.028279895526016e-06,5,0.15590649475029394,0.12540008829242097,-148.63707358359073,70.07759737215723,51.0,Shrub,POINT (-148.63707358359073 70.07759737215723)
2022-10-04 16:35:35.529668352,437748.1876768388,7775352.902811364,29.804334173149005,0.024822496164159814,29.971357599335906,0.015858130203777077,-0.0036032542161917847,5,0.16702342618690125,0.14220093002274142,-148.63710707407776,70.07750831430619,51.0,Shrub,POINT (-148.63710707407776 70.07750831430619)
2022-10-04 16:35:35.531072512,437746.6538949221,7775343.02103486,29.808851515855352,0.025039994596743765,29.9818544952937,0.015604524212051597,-0.0011051734735068556,5,0.17300297943834764,0.14796298484160386,-148.637140409617,70.0774193698699,51.0,Shrub,POINT (-148.637140409617 70.0774193698699)
2022-10-04 16:35:35.532480768,437745.12185009924,7775333.125308373,29.815308850513613,0.018013172052117353,29.97185955001403,0.014778859288958468,-0.003366109000764255,5,0.15655069950041778,0.13853752744830042,-148.63717368936332,70.07733030080499,51.0,Shrub,POINT (-148.63717368936332 70.07733030080499)
2022-10-04 16:35:35.533890048,437743.5926222687,7775323.24309424,29.819879190458366,0.026945934675193798,29.99261830186927,0.01418921050046031,0.005125798635490936,5,0.17273911141090537,0.14579317673571157,-148.63720690432945,70.07724135352946,51.0,Shrub,POINT (-148.63720690432945 70.07724135352946)
2022-10-04 16:35:35.535298560,437742.0618046192,7775313.34758732,29.838154554034194,0.03454154978305946,30.01163510550435,0.013357092563494098,-0.0008053760034747509,5,0.17348055147015629,0.13893900168709683,-148.63724015141327,70.07715228671483,51.0,Shrub,POINT (-148.63724015141327 70.07715228671483)
2022-10-04 16:35:35.536708352,437740.5337342317,7775303.464720472,29.844834944421503,0.011025544439699803,29.99002687565204,0.01340637676585634,-0.002119097245409417,5,0.14519193123053498,0.13416638679083517,-148.63727333493478,70.07706333385413,51.0,Shrub,POINT (-148.63727333493478 70.07706333385413)
2022-10-04 16:35:35.538120960,437739.0016437442,7775293.569302786,29.80732926279097,0.014038370551787215,29.96448588172037,0.015893836789556748,-0.005002246117367113,5,0.15715661892940247,0.14311824837761525,-148.63730661497513,70.07697426751935,51.0,Shrub,POINT (-148.63730661497513 70.07697426751935)
2022-10-04 16:35:35.539531776,437737.4682027407,7775283.687368687,29.80943592517429,0.02522399412970215,29.936725960190994,0.017299561286157557,-0.0013404060151688917,5,0.12729003501670277,0.10206604088700062,-148.63733993975507,70.07688532171227,51.0,Shrub,POINT (-148.63733993975507 70.07688532171227)
2022-10-04 16:35:35.540946944,437735.92797768855,7775273.793095557,29.839177088533066,0.015653093291729883,29.95051052836625,0.014478551112738068,0.003939326133209034,5,0.11133343983318511,0.09568034654145523,-148.63737343384804,70.0767962636637,51.0,Shrub,POINT (-148.63737343384804 70.0767962636637)
2022-10-04 16:35:35.542359552,437734.38394820155,7775263.913100253,29.81833777759127,0.02313938516694805,29.97340757216299,0.015415150068432696,0.0003884623576331263,5,0.15506979457171965,0.1319304094047716,-148.63740703773774,70.07670733267075,51.0,Shrub,POINT (-148.63740703773774 70.07670733267075)
2022-10-04 16:35:35.543780352,437732.82542482385,7775254.021606118,29.8221467604331,0.006915575904938481,29.99559329095434,0.015732808305336833,0.00695705831329962,5,0.1734465305212396,0.1665309546163011,-148.63744101417177,70.07661829511,52.0,Shrub,POINT (-148.63744101417177 70.07661829511)
2022-10-04 16:35:35.548051456,437728.1037454067,7775224.382335275,29.858890714681248,0.02560606544380819,30.023722780030706,0.01571075855329078,-0.0016627219607106723,5,0.16483206534945793,0.13922599990564974,-148.6375441785236,70.07635148689533,52.0,Shrub,POINT (-148.6375441785236 70.07635148689533)
2022-10-04 16:35:35.549475840,437726.5148180744,7775214.496014271,29.847947452696708,0.015023363233472233,30.014407503556335,0.014842425493041255,-0.0016585645365536424,5,0.16646005085962656,0.15143668762615434,-148.6375789565678,70.07626248835078,52.0,Shrub,POINT (-148.6375789565678 70.07626248835078)
2022-10-04 16:35:35.550896640,437724.919665406,7775204.624058387,29.859273872286305,0.021245829062770595,30.038782876057436,0.014567995871057855,0.0024384642213758543,5,0.17950900377113044,0.15826317470835985,-148.63761390808648,70.07617361706048,52.0,Shrub,POINT (-148.63761390808648 70.07617361706048)
2022-10-04 16:35:35.552321024,437723.31721381826,7775194.740099571,29.857032761450903,0.016172460835102518,30.03159978396798,0.015990179460983852,-0.005441799178808936,5,0.17456702251707767,0.15839456168197516,-148.63764904266696,70.0760846364164,52.0,Shrub,POINT (-148.63764904266696 70.0760846364164)
2022-10-04 16:35:35.553742080,437721.71220578515,7775184.869519068,29.830444109871028,0.012790406699567021,29.97488356714644,0.017729882481141938,-0.002441172010387872,5,0.14443945727541063,0.1316490505758436,-148.6376842535922,70.07599577506512,52.0,Shrub,POINT (-148.6376842535922 70.07599577506512)
2022-10-04 16:35:35.555163904,437720.0962965049,7775174.987294819,29.846342634767176,0.012967057065317377,29.994394621813274,0.01660835612127602,0.005085974502010768,5,0.1480519870460988,0.13508492998078142,-148.63771974250756,70.07590680671147,52.0,Shrub,POINT (-148.63771974250756 70.07590680671147)
2022-10-04 16:35:35.556581376,437718.4770560038,7775165.119578655,29.861463784509354,0.03206128403105144,30.029153537286803,0.014971483525670029,0.0028975035961298816,5,0.16768975277744858,0.13562846874639714,-148.63775532892564,70.07581796759045,52.0,Shrub,POINT (-148.63775532892564 70.07581796759045)
2022-10-04 16:35:35.557998592,437716.8518474797,7775155.239000455,29.882265910757948,0.02094152834921251,30.04911627094958,0.013605612797615492,0.00358530354785756,5,0.16685036019163135,0.14590883184241885,-148.63779106281024,70.07572901173538,52.0,Shrub,POINT (-148.63779106281024 70.07572901173538)
2022-10-04 16:35:35.560826624,437713.59816511755,7775135.491809992,29.8456784318087,0.019210951690627823,30.03216717099594,0.014225627364046716,0.0011312064938211943,5,0.18648873918724007,0.16727778749661226,-148.6378626253602,70.0755512243988,52.0,Shrub,POINT (-148.6378626253602 70.0755512243988)
2022-10-04 16:35:35.563644416,437710.3313167265,7775115.7467996655,29.862122511418157,0.014160380023838553,30.030127231294554,0.015528658764962103,-0.005701587784439467,5,0.16800471987639654,0.153844339852558,-148.63793453427058,70.07537345340057,51.0,Shrub,POINT (-148.63793453427058 70.07537345340057)
2022-10-04 16:35:35.565045248,437708.68687288044,7775105.882847926,29.8497831534535,0.013240425888526504,29.99514258963842,0.016186155669070886,0.0006415680498494082,5,0.14535943618491842,0.13211901029639192,-148.63797078393046,70.0752846419028,51.0,Shrub,POINT (-148.63797078393046 70.0752846419028)
2022-10-04 16:35:35.566444800,437707.04172970634,7775096.005584879,29.84111870186808,0.011860457849854981,29.983929883753724,0.016127634161667133,-0.0020970222496324003,5,0.14281118188564434,0.13095072403578936,-148.63800704225847,70.07519571091312,51.0,Shrub,POINT (-148.63800704225847 70.07519571091312)
2022-10-04 16:35:35.567842816,437705.4016580367,7775086.140800806,29.838989705496857,0.012238047265230341,29.99550282107298,0.01417262966723252,0.004777533616316297,5,0.15651311557612146,0.14427506831089112,-148.63804317581022,70.07510689299271,52.0,Shrub,POINT (-148.63804317581022 70.07510689299271)
2022-10-04 16:35:35.569239296,437703.7659760534,7775076.26204874,29.854722446216407,0.022304898507822756,29.9775260375115,0.014157128943145145,-0.007741349329973874,5,0.12280359129509222,0.10049869278726946,-148.6380791838197,70.07501795092065,52.0,Shrub,POINT (-148.6380791838197 70.07501795092065)
2022-10-04 16:35:35.570635008,437702.13933346624,7775066.395143534,29.857545477106946,0.005153097568339909,29.95245286455283,0.01521346983627596,0.00632830071679558,5,0.09490738744588256,0.08975428987754265,-148.6381149623281,70.07492911720831,51.0,Shrub,POINT (-148.6381149623281 70.07492911720831)
2022-10-04 16:35:35.572031744,437700.51672417746,7775056.514124744,29.86107917169853,0.016411837360967615,29.965447042989666,0.016921566344536284,-0.002401248586736017,5,0.10436787129113512,0.0879560339301675,-148.6381506245613,70.07484015795364,51.0,Shrub,POINT (-148.6381506245613 70.07484015795364)
2022-10-04 16:35:35.573425920,437698.90562293894,7775046.644827348,29.845845464250168,0.01234142775800534,29.96377933498081,0.015734816874292352,0.0018622413807557866,5,0.1179338707306421,0.10559244297263676,-148.6381859923309,70.07475130652927,51.0,Shrub,POINT (-148.6381859923309 70.07475130652927)
2022-10-04 16:35:35.574822400,437697.30157747876,7775036.760777283,29.84368056657489,0.013716118573897883,29.95516349637825,0.014248577727091307,-0.0017298910450031296,5,0.11148292980336194,0.09776681122946405,-148.6382211639438,70.07466232456277,51.0,Shrub,POINT (-148.6382211639438 70.07466232456277)
2022-10-04 16:35:35.576218368,437695.7106815933,7775026.888268585,29.83883580691915,0.0025718149419314213,29.942785148882233,0.015889902452229186,-0.00042938199968126583,5,0.1039493419630837,0.10137752702115227,-148.6382559978321,70.0745734492088,51.0,Shrub,POINT (-148.6382559978321 70.0745734492088)
2022-10-04 16:35:35.577613312,437694.1259702486,7775017.001403726,29.84753588721733,0.03215492405100443,29.97131926700102,0.01763390346169574,0.003483916117720871,5,0.12378337978369203,0.0916284557326876,-148.63829065874646,70.07448444665715,51.0,Shrub,POINT (-148.63829065874646 70.07448444665715)
2022-10-04 16:35:35.583211520,437687.89301522094,7774977.462843296,29.898705653397336,0.031801096756838655,30.071999339279568,0.016484360540608162,-0.0010478091252044052,5,0.17329368588223204,0.1414925891253934,-148.63842652292558,70.07412854166807,51.0,Shrub,POINT (-148.63842652292558 70.07412854166807)
2022-10-04 16:35:35.584615680,437686.3991315963,7774967.574839514,29.848262832287073,0.017007264963807767,30.036102212223888,0.016686265224412376,0.0009379781724106842,5,0.18783937993681477,0.170832114973007,-148.63845879460638,70.07403955076563,51.0,Shrub,POINT (-148.63845879460638 70.07403955076563)
2022-10-04 16:35:35.586024960,437684.91143918305,7774957.672299584,29.859044202224915,0.027082478798294857,29.999795063112092,0.016420349414255863,-0.006813049077167412,5,0.14075086088717725,0.1136683820888824,-148.63849089303557,70.07395043105495,51.0,Shrub,POINT (-148.63849089303557 70.07395043105495)
2022-10-04 16:35:35.587432192,437683.42842499755,7774947.782203409,29.867225123101974,0.023640143186741885,29.98798734435552,0.014629112848227184,0.0009526210658558924,5,0.12076222125354619,0.0971220780668043,-148.63852287704398,70.07386142400486,51.0,Shrub,POINT (-148.63852287704398 70.07386142400486)
2022-10-04 16:35:35.588844032,437681.94164212793,7774937.879405877,29.899494355834726,0.03276776719624169,30.049595144466856,0.014299501318827783,0.007512608804436171,5,0.1501007886321304,0.1173330214358887,-148.6385549508463,70.07377230219184,51.0,Shrub,POINT (-148.6385549508463 70.07377230219184)
2022-10-04 16:35:35.590253312,437680.4574728899,7774927.989694036,29.88057512975812,0.03430297058630086,30.063727014120314,0.014680630514191528,-0.0033996376410437112,5,0.18315188436219287,0.14884891377589202,-148.6385869649403,70.07368329829576,51.0,Shrub,POINT (-148.6385869649403 70.07368329829576)
2022-10-04 16:35:35.591667456,437678.96869837894,7774918.087003933,29.87054194807534,0.02858721280813866,30.050436099416803,0.01506960154013706,0.002520801894104944,5,0.1798941513414647,0.15130693853332602,-148.6386190906164,70.07359417695301,51.0,Shrub,POINT (-148.6386190906164 70.07359417695301)
2022-10-04 16:35:35.593081088,437677.47623312916,7774908.19879254,29.87577678093043,0.04669564098024444,30.03248062863075,0.01575407132087451,-0.0031183129806686893,5,0.15670384770032086,0.11000820672007643,-148.63865132324534,70.07350518449363,51.0,Shrub,POINT (-148.63865132324534 70.07350518449363)
2022-10-04 16:35:35.594496512,437675.97375356394,7774898.298764573,29.872381770192106,0.03516478342620664,30.022696615489906,0.015954030583473826,0.003672062922116751,5,0.1503148452977996,0.11515006187159296,-148.6386838104211,70.07341608369627,51.0,Shrub,POINT (-148.6386838104211 70.07341608369627)
2022-10-04 16:35:35.595910912,437674.4634084545,7774888.41303127,29.872386153286424,0.03201986058282352,30.025331921497248,0.017519827569920966,0.0012442514155803655,5,0.15294576821082373,0.1209259076280002,-148.63871651412725,70.07332710912597,51.0,Shrub,POINT (-148.63871651412725 70.07332710912597)
2022-10-04 16:35:35.597330432,437672.9392507001,7774878.51591892,29.862201362795055,0.04637161504664743,30.03857889723352,0.016201939399443616,0.002555286989776728,5,0.1763775344384655,0.13000591939181805,-148.6387495725002,70.0732380292234,51.0,Shrub,POINT (-148.6387495725002 70.0732380292234)
2022-10-04 16:35:35.607250688,437661.7915050996,7774809.369635263,29.863355181033576,0.04036683486982651,30.044260679575117,0.015370364003716872,-0.0039629590019600236,5,0.18090549854154148,0.14053866367171497,-148.63899364561078,70.07261555095768,51.0,Shrub,POINT (-148.63899364561078 70.07261555095768)
2022-10-04 16:35:35.608668416,437660.1290474751,7774799.495034337,29.8648100124312,0.037848440804776666,30.04153359782058,0.016743650250847175,0.00398287651405817,5,0.17672358538938227,0.1388751445846056,-148.63903035189972,70.0725266394325,51.0,Shrub,POINT (-148.63903035189972 70.0725266394325)
2022-10-04 16:35:35.611497984,437656.80026816786,7774779.760222976,29.888246884443472,0.04142418535269822,30.061792997340866,0.014537864199322065,-0.005083760051049632,5,0.17354611289739452,0.13212192754469632,-148.6391038752605,70.07234894441501,51.0,Shrub,POINT (-148.6391038752605 70.07234894441501)
2022-10-04 16:35:35.612909056,437655.14107418753,7774769.898409083,29.86761929913916,0.047721415828675735,30.042177844781808,0.016485885847749335,-0.004146680589150614,5,0.17455854564264683,0.1268371298139711,-148.63914050389653,70.07226014826891,51.0,Shrub,POINT (-148.63914050389653 70.07226014826891)
2022-10-04 16:35:35.614321664,437653.48458849,7774760.022746753,29.87262681598687,0.048851234735824374,30.035324252764088,0.01673298149469458,0.001929655290943236,5,0.16269743677721848,0.11384620204139412,-148.63917705126516,70.0721712286379,51.0,Shrub,POINT (-148.63917705126516 70.0721712286379)
2022-10-04 16:35:35.615731456,437651.83772565756,7774750.159144622,29.884956164597984,0.05219892314025758,30.02976542706148,0.01621150248826745,-0.0013512975683425152,5,0.14480926246349668,0.0926103393232391,-148.6392133539838,70.07208241942072,51.0,Shrub,POINT (-148.6392133539838 70.07208241942072)
2022-10-04 16:35:35.617139968,437650.19732579595,7774740.280858556,29.881411961555507,0.04960220563584846,30.050926455764305,0.015508565633804507,0.004832172020877554,5,0.16951449420879783,0.11991228857294936,-148.63924947618295,70.0719934801353,52.0,Shrub,POINT (-148.63924947618295 70.0719934801353)
2022-10-04 16:35:35.618545664,437648.5713004124,7774730.4141491605,29.886509086750195,0.048305945763524885,30.05107392331809,0.014218388038057033,-0.004719653850819388,5,0.16456483656789445,0.11625889080436956,-148.63928522853553,70.07190464807579,52.0,Shrub,POINT (-148.63928522853553 70.07190464807579)
2022-10-04 16:35:35.619950336,437646.95834534714,7774720.531508448,29.865831185219594,0.03616496864130849,30.013679798176454,0.015538218260737797,-0.002625650779870951,5,0.14784861295686014,0.11168364431555164,-148.63932062586835,70.07181567636093,52.0,Shrub,POINT (-148.63932062586835 70.07181567636093)
