,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
42829,434465.9474340617,7771218.193524078,38.225362940857636,0.013930132914692219,38.295933,1,0.07056982891775476,0.05663969600306254
42830,434464.04080511344,7771238.108456506,38.211831276108285,0.018182304427291514,38.238274,1,0.026442344497183967,0.008260040069892453
42831,434462.1126446959,7771258.021303107,38.137946136757165,0.007101774563139191,38.18369,1,0.045742980674475575,0.03864120611133638
42832,434460.16557426396,7771277.932395008,38.092336033749234,0.015147190037765455,38.109856,1,0.017519618106234702,0.002372428068469247
42834,434456.2343996156,7771317.751066187,37.9555711718839,0.017816523736203224,38.01061,1,0.05503750121179962,0.0372209774755964
42836,434452.2838913611,7771357.567890535,37.92839996257189,0.004029537535639326,37.9354,1,0.006998139234752898,0.002968601699113572
42837,434450.30817740964,7771377.47627701,37.84797575655591,0.00883716226559168,37.90102,1,0.05304429349291695,0.044207131227325266
42838,434448.3480633532,7771397.386109883,37.788743519286605,0.012553996161253331,37.86587,1,0.07712791015675435,0.06457391399550103
42839,434446.411257044,7771417.29819743,37.727045389128186,0.010582875285469123,37.81278,1,0.08573308377220457,0.07515020848673544
42840,434444.5002843038,7771437.212730665,37.72495519337994,0.0065654497017591,37.74784,1,0.022885687967715285,0.016320238265956185
42841,434442.61861681927,7771457.130024702,37.674946863802035,0.009389731782202905,37.71773,1,0.04278461202804351,0.03339488024584061
42842,434440.7622996964,7771477.049729985,37.61331795678616,0.007123007741057293,37.70418,1,0.09086371435641638,0.08374070661535908
42843,434438.95050768834,7771496.973662696,37.63011459808806,0.026922324550475,37.677574,1,0.04745955962678039,0.02053723507630539
42844,434437.1799360766,7771516.9015070535,37.654310461324386,0.01362981046629431,37.67125,1,0.01693892832405197,0.003309117857757662
42846,434433.6538568444,7771556.758659607,37.61318011761122,0.020259337352262447,37.63467,1,0.021490139957137444,0.001230802604874997
42847,434431.874138602,7771576.685624228,37.59388314051791,0.03017235730711987,37.593628,1,-0.00025521083041013526,-0.030427568137530007
42848,434430.0708498388,7771596.610352629,37.46563030340867,0.011069932514191042,37.558502,1,0.09287189385695171,0.08180196134276067
42849,434428.2433738761,7771616.532805418,37.464784431588114,0.0378601118590516,37.517067,1,0.052282523978291806,0.014422412119240204
42850,434426.36068096507,7771636.4499985,37.48183793588586,0.028029328883019726,37.46241,1,-0.019427962741332294,-0.04745729162435202
42851,434424.4195276224,7771656.361663375,37.36696157719542,0.022449060276328876,37.424717,1,0.05775537226747218,0.035306311991143306
42852,434422.45468076284,7771676.271060761,37.4036645410024,0.03416972761780075,37.412357,1,0.008692789319866279,-0.025476938297934473
42853,434420.48153434135,7771696.179670376,37.36013162955982,0.007079100065037283,37.42149,1,0.06135808601635517,0.05427898595131789
42854,434418.5107622968,7771716.088517412,37.2771046903311,0.0031795895966410556,37.369152,1,0.09204737876069657,0.08886778916405552
42855,434416.55045699736,7771735.9983523525,37.37804009667534,0.018909357764117327,37.33297,1,-0.045070431147998136,-0.06397978891211546
42856,434414.6036182877,7771755.9094194975,37.23975223092177,0.01878145137822153,37.30175,1,0.061997952183695304,0.043216500805473776
42857,434412.699165744,7771775.824572051,37.215143995623535,0.0065153934627301645,37.260223,1,0.045079393048339966,0.0385639995856098
42858,434410.8470220665,7771795.744690651,37.19508378919033,0.009824816521062348,37.233776,1,0.038692303338969225,0.02886748681790688
42859,434409.0147015877,7771815.666690892,37.126843461830276,0.01685590758189552,37.16186,1,0.03501795784745809,0.01816205026556257
42860,434407.18380513054,7771835.588793349,37.015466774882,0.017290422134044203,37.094524,1,0.07905760866292155,0.061767186528877346
42861,434405.34456474124,7771855.510102325,37.05417249790722,0.02396394507150544,37.095715,1,0.041542071184579754,0.017578126113074313
42862,434403.4889223937,7771875.429861815,37.00075768940998,0.011203160015841668,37.068356,1,0.06759787089275449,0.05639471087691282
42863,434401.61698500096,7771895.348110044,36.960242244921915,0.015579143833244994,37.037148,1,0.07690527705074146,0.06132613321749647
42864,434399.7016714549,7771915.2622365095,37.069245200791876,0.03301009612255617,37.042053,1,-0.027191978135626016,-0.060202074258182185
42865,434397.7309995614,7771935.171066895,36.89580736348314,0.029112094675236774,36.977608,1,0.08180036356764475,0.05268826889240798
42866,434395.7393227221,7771955.07791036,36.809714947442416,0.015177284146743056,36.890717,1,0.08100160529195932,0.06582432114521626
42867,434393.7492186413,7771974.984951435,36.82161369515994,0.025274747579193884,36.865837,1,0.04422340200802921,0.018948654428835327
42868,434391.77163931075,7771994.893128992,36.81049789428153,0.030129343068725185,36.826317,1,0.015818939214561567,-0.014310403854163618
42869,434389.8186139511,7772014.803623643,36.683298064562784,0.012009531089283753,36.741932,1,0.058633850720418934,0.04662431963113518
42870,434387.891661042,7772034.716642286,36.62386591158736,0.0075121250078094195,36.677956,1,0.05408971585404743,0.046577590846238005
42871,434386.0135949776,7772054.634284801,36.556179994929295,0.009138339386926939,36.61104,1,0.05485821307851779,0.045719873691590855
42872,434384.19925364706,7772074.557946731,36.54272746659238,0.013438028091061097,36.598583,1,0.05585575484316507,0.04241772675210398
42873,434382.4223727266,7772094.485222276,36.56446576675677,0.018604529325534132,36.60946,1,0.04499315658307523,0.0263886272575411
42874,434380.66084708925,7772114.413921931,36.55391749115622,0.020597206875200023,36.582664,1,0.02874699858987384,0.008149791714673817
42875,434378.9038655908,7772134.343058637,36.534873379496915,0.022220414343022327,36.555416,1,0.02054272768081944,-0.0016776866622028874
42876,434377.14052522357,7772154.271573506,36.44237972351242,0.01795961516581266,36.50694,1,0.06455921081375493,0.04659959564794227
42877,434375.36370212917,7772174.198822213,36.38482755173605,0.024696236737644053,36.429554,1,0.04472643385965114,0.020030197122007085
42878,434373.55749257334,7772194.1232997365,36.28829989543175,0.012676624793652228,36.332268,1,0.04396786579872014,0.031291241005067916
42879,434371.70686026965,7772214.043542072,36.270110081004034,0.0064776310621503614,36.3031,1,0.03299050493346556,0.026512873871315196
42880,434369.82012927084,7772233.960365685,36.30795290718333,0.016277419774964837,36.337856,1,0.02990338554128158,0.013625965766316743
42881,434367.9078686373,7772253.874724548,36.285438481655575,0.017158231559051402,36.31234,1,0.02690130105926869,0.009743069500217288
42882,434365.9741636384,7772273.787085634,36.254707744148575,0.007743762544214734,36.295113,1,0.04040486571470581,0.03266110317049107
42883,434364.02495312,7772293.697984432,36.31518018264464,0.019819284517144674,36.28033,1,-0.03484952468565439,-0.05466880920279906
42884,434362.0668179997,7772313.608039179,36.17965665392104,0.012820663461404447,36.21985,1,0.04019197889145687,0.027371315430052424
42885,434360.1042327576,7772333.517648932,36.198142788781894,0.009677422343879602,36.223774,1,0.025631167516934283,0.01595374517305468
42886,434358.141660035,7772353.427241946,36.29862903976183,0.03411773257926318,36.262005,1,-0.03662418746690577,-0.07074192004616894
42887,434356.18647017726,7772373.337568131,36.17926301704884,0.031100897885915017,36.252823,1,0.0735598589277231,0.04245896104180808
42888,434354.24601840746,7772393.249260141,36.17139695211167,0.02186017353189797,36.17889,1,0.007493276159813433,-0.014366897372084537
42889,434352.32324686786,7772413.162702074,36.20339762383914,0.03695861884597127,36.1307,1,-0.07269846612429376,-0.10965708497026502
42890,434350.42112984136,7772433.078042678,36.01811992722656,0.022316681925712373,36.07498,1,0.05686176222656769,0.03454508030085532
42891,434348.53930449934,7772452.995300404,36.031699760376426,0.01132893154277836,36.020515,1,-0.011184318481895161,-0.02251325002467352
42892,434346.68041855365,7772472.914780901,36.03845526453388,0.0302640595936485,36.019238,1,-0.019217746223333165,-0.04948180581698167
42893,434344.8551926592,7772492.837428268,35.997549764242905,0.025321427870082507,35.977962,1,-0.019587270346420382,-0.04490869821650289
42894,434343.0532028534,7772512.762291063,35.85939616376287,0.005151548724330066,35.93485,1,0.07545262163752398,0.07030107291319392
42895,434341.25128776795,7772532.68716418,35.98903721010842,0.029977805030631646,35.959507,1,-0.029530221583030425,-0.05950802661366207
42896,434339.44191399013,7772552.611287731,35.94966879580578,0.022711204879443815,35.962116,1,0.012447445649300448,-0.010263759230143367
42898,434335.77318897727,7772592.454875292,35.82538418404161,0.012076650760944982,35.83127,1,0.0058841265052649305,-0.006192524255680051
42899,434333.9038468718,7772612.373368903,35.91482238578405,0.02555593826996603,35.820335,1,-0.09448699760045542,-0.12004293587042145
42900,434331.99318966735,7772632.287898302,35.738464725064254,0.011075120102894298,35.77355,1,0.0350834011564487,0.024008281053554403
42901,434330.0453401992,7772652.198900696,35.72901069706569,0.019763340759506018,35.737846,1,0.008835677446029422,-0.010927663313476596
42902,434328.09058115515,7772672.109265585,35.70089735116447,0.0008521023560921595,35.706364,1,0.005466326814044464,0.004614224457952305
42903,434326.13840026874,7772692.019884941,35.70353386347068,0.008387431093995337,35.6779,1,-0.025635456488259933,-0.03402288758225527
42904,434324.1985339107,7772711.93161054,35.646931272451276,0.02260402684543876,35.641563,1,-0.005367856923932379,-0.02797188376937114
42905,434322.2801295601,7772731.8454401465,35.65787176860236,0.023935236907655626,35.598328,1,-0.059544131883612295,-0.08347936879126792
42906,434320.3868079796,7772751.761656382,35.60135055133013,0.018878592889738734,35.60201,1,0.000658268249949856,-0.018220324639788878
42907,434318.53553025343,7772771.681805773,35.61090039725567,0.00843540873568367,35.60878,1,-0.0021204900291067474,-0.010555898764790418
42909,434314.94633708755,7772811.532889252,35.6001550213453,0.013481254416083215,35.541767,1,-0.058387900983973395,-0.07186915540005662
42910,434313.19057208113,7772831.462127241,35.53408734004591,0.0021773822884922473,35.50052,1,-0.03356854121778241,-0.03574592350627466
42911,434311.4516379339,7772851.393012081,35.577350520029924,0.025224545591540953,35.538704,1,-0.03864660157289279,-0.06387114716443375
42912,434309.7234189868,7772871.324886477,35.57860042719183,0.027053797546108135,35.544907,1,-0.033693810980892636,-0.06074760852700077
42913,434307.99760470504,7772891.2569748545,35.49116617540962,0.013832609198821814,35.482265,1,-0.008900702997507892,-0.022733312196329708
42914,434306.27170706476,7772911.189066721,35.513444650507324,0.022485196521794353,35.446583,1,-0.06686185631787112,-0.08934705283966547
42915,434304.53793796507,7772931.120379082,35.463908817035204,0.012278614493049783,35.403027,1,-0.06088223622465705,-0.07316085071770684
42918,434299.15674755163,7772990.897325925,35.272129066369935,0.013155793881723214,35.253918,1,-0.01821137227813807,-0.031367166159861286
42919,434297.28319683555,7773010.815366968,35.22477065553953,0.007958015450614966,35.218975,1,-0.00579558840085781,-0.013753603851472776
42920,434295.36681581766,7773030.729360107,35.248876446854666,0.031727350025282326,35.174747,1,-0.07412897981365063,-0.10585632983893295
42921,434293.3960850857,7773050.638206866,35.15172626918364,0.010699682337018296,35.142006,1,-0.009720348773484488,-0.020420031110502786
42922,434291.37267091096,7773070.542079894,35.11762555490546,0.013837683954223735,35.094322,1,-0.023303350315615035,-0.037141034269838766
42924,434287.2669153673,7773110.34415447,35.08568362789258,0.011373907868633517,35.03588,1,-0.04980258541210958,-0.061176493280743094
42925,434285.2094303679,7773130.244731489,35.05288216406535,0.004793744917183246,35.005238,1,-0.04764458471964872,-0.05243832963683197
42927,434281.13677243143,7773170.049934815,35.03691130120612,0.014228819397092512,34.951054,1,-0.08585768182135212,-0.10008650121844463
42929,434277.2042967448,7773209.868490334,34.94876671151532,0.000361784082455321,34.8635,1,-0.08526802377117804,-0.08562980785363336
42930,434275.29491201066,7773229.783126872,35.125911154932936,0.04014507536295984,34.89325,1,-0.23266164321418614,-0.272806718577146
42932,434271.55848862947,7773269.620279322,34.95419412800707,0.02945708388293732,34.859608,1,-0.09458643147386425,-0.12404351535680157
42933,434269.722370717,7773289.541891951,34.90536825873988,0.017360058053343976,34.834763,1,-0.07060568549768931,-0.08796574355103329
42934,434267.90114907647,7773309.464939746,34.9431579996231,0.03490470758527935,34.83504,1,-0.10811695348051842,-0.14302166106579778
42935,434266.0867667302,7773329.388624179,34.928505821642304,0.027339496182945358,34.81523,1,-0.11327449840011639,-0.14061399458306173
42936,434264.27270030585,7773349.312312565,34.781860972330385,0.030774564460858043,34.744816,1,-0.03704514591436947,-0.06781971037522752
42937,434262.4579218513,7773369.2359516295,34.793381888615514,0.021989104696585417,34.697395,1,-0.09598656390848248,-0.11797566860506789
42938,434260.6401238244,7773389.159315576,34.7708414720593,0.029729777873139688,34.692585,1,-0.07825648060422452,-0.1079862584773642
42939,434258.8169109892,7773409.0821491415,34.756631222548066,0.024180784614943603,34.65919,1,-0.09744009095626893,-0.12162087557121254
42941,434255.14441180555,7773448.925337487,34.7932203796918,0.042495115291720675,34.628265,1,-0.16495499883242815,-0.20745011412414882
42942,434253.2903361888,7773468.845230642,34.81341946924492,0.041627522901346026,34.604507,1,-0.20891202295585742,-0.25053954585720345
42943,434251.42163088155,7773488.763771267,34.70463981112346,0.015060746120052456,34.541008,1,-0.1636318155179879,-0.17869256163804034
42944,434249.5401243717,7773508.681081761,34.691554788591844,0.03037711111559089,34.49632,1,-0.1952359714531724,-0.22561308256876328
42947,434243.8334170088,7773568.427108444,34.632687099054024,0.025420545193940353,34.417694,1,-0.21499300725714932,-0.24041355245108967
42948,434241.9119893147,7773588.340639342,34.56645578411948,0.025206966249785055,34.401237,1,-0.16521829632651475,-0.1904252625762998
42949,434239.9851124985,7773608.253623116,34.529587537972134,0.013207652935288642,34.37884,1,-0.15074613782564938,-0.16395379076093802
42950,434238.056970172,7773628.166489609,34.547824638310395,0.027771017522374864,34.337097,1,-0.21072747034164507,-0.23849848786401995
42951,434236.12216750626,7773648.078733565,34.45417342844448,0.017370970127798827,34.281567,1,-0.1726068085714303,-0.1899777786992291
42952,434234.1756810476,7773667.989870694,34.4001802371249,0.013673633619615872,34.236244,1,-0.16393603546474367,-0.17760966908435954
42954,434230.2461643127,7773707.80870778,34.36250341170241,0.01630595110543334,34.170425,1,-0.19207799666335035,-0.2083839477687837
42955,434228.2640837222,7773727.716446007,34.34060493713528,0.023685158804626925,34.146984,1,-0.1936208367934853,-0.21730599559811223
42956,434226.26994452893,7773747.623029457,34.32480812006388,0.02097146018128251,34.126667,1,-0.1981410973587998,-0.21911255754008233
42957,434224.2628039665,7773767.528440277,34.309129271099835,0.029722022474209596,34.097794,1,-0.21133569199827207,-0.24105771447248167
42958,434222.24954060005,7773787.433238042,34.316655987491984,0.031038100088550694,34.072006,1,-0.2446497619060466,-0.27568786199459727
42959,434220.2387915601,7773807.338271326,34.35122455992567,0.022597827845851452,34.04494,1,-0.3062836114393406,-0.32888143928519203
42960,434218.23662539414,7773827.244132156,34.216548674717885,0.009119087832221845,33.96024,1,-0.256309264317494,-0.26542835214971583
42961,434216.2478542641,7773847.151251808,34.21282131078304,0.004128227855312628,33.93221,1,-0.28061229589046377,-0.2847405237457764
42962,434214.2781992077,7773867.060221158,34.22565121781957,0.01053772174480718,33.928345,1,-0.29730649125706776,-0.3078442130018749
42963,434212.330831105,7773886.971254484,34.172460797316745,0.019662852263606943,33.88874,1,-0.2837202577659639,-0.3033831100295708
42964,434210.40751637693,7773906.884591588,34.1075693519111,0.007376552765583877,33.832237,1,-0.275332108258759,-0.28270866102434283
42965,434208.51253378903,7773926.800608868,34.11488473147193,0.02434028083121874,33.808846,1,-0.30603921145240065,-0.3303794922836194
42966,434206.6496536529,7773946.7196716955,34.06242635752716,0.02693671102453636,33.798664,1,-0.2637622645095803,-0.29069897553411667
42967,434204.82131194527,7773966.642033706,34.1004751841113,0.02709290162921134,33.739464,1,-0.36101137795895966,-0.388104279588171
42968,434203.0241474315,7773986.567349203,33.99112134222811,0.01985777742536975,33.689743,1,-0.3013783002359247,-0.3212360776612945
42969,434201.2558282616,7774006.495407882,33.957791890979195,0.013981200136988477,33.640812,1,-0.3169799708131791,-0.3309611709501676
42970,434199.5133421084,7774026.425889624,33.90413422582925,0.011385168163864019,33.600636,1,-0.30349869726479994,-0.314883865428664
42971,434197.8062683823,7774046.359753314,33.91227658969265,0.007161749930712862,33.588554,1,-0.3237222073684336,-0.33088395729914644
42972,434196.12041225337,7774066.295652831,33.84747806589304,0.023907503609562224,33.588875,1,-0.2586032489985115,-0.28251075260807373
42973,434194.4287484366,7774086.23095461,33.91873527628349,0.020013499357193265,33.566563,1,-0.3521726236956013,-0.3721861230527946
42974,434192.71904120734,7774106.164558855,33.83740719648641,0.03109483073290537,33.513527,1,-0.3238802799825038,-0.35497511071540916
42975,434190.9827820037,7774126.095646014,33.77913103412226,0.016086245185887353,33.449234,1,-0.32989702533319587,-0.34598327051908323
42976,434189.21242419153,7774146.023524031,33.78686901444649,0.026835628311914834,33.415947,1,-0.3709220539972691,-0.3977576823091839
42977,434187.4032814982,7774165.947680563,33.82452682192445,0.027735611955876475,33.413998,1,-0.41052917177796644,-0.4382647837338429
42978,434185.5295596486,7774185.865699222,33.75292857881907,0.01999605610205359,33.398174,1,-0.3547542929304015,-0.3747503490324551
42979,434183.5974578941,7774205.778227617,33.72981241577183,0.021623476227629664,33.380928,1,-0.34888437622105073,-0.3705078524486804
42980,434181.6463978556,7774225.688893506,33.70669707611515,0.024337775382699104,33.35694,1,-0.34975585297061684,-0.37409362835331594
42981,434179.68679668475,7774245.598799751,33.664574235599645,0.02252154557904016,33.31861,1,-0.34596309058011343,-0.3684846361591536
42982,434177.7295445854,7774265.508916709,33.69960837697704,0.024894266468757663,33.26068,1,-0.43892722463328937,-0.463821491102047
42983,434175.78398862935,7774285.420116104,33.63743437638435,0.044009393683843726,33.205482,1,-0.43195189347419216,-0.4759612871580359
42984,434173.8535185069,7774305.332778428,33.55570968485982,0.02368862473313016,33.162537,1,-0.39317306376607064,-0.4168616884992008
42987,434168.323445067,7774365.0955949845,33.57068756917352,0.01456838866485016,33.138466,1,-0.4322216878258658,-0.44679007649071595
42991,434160.9294553169,7774444.777323259,33.386381779703854,0.013178727901079108,32.953827,1,-0.43255487540697857,-0.44573360330805767
42992,434158.99857419677,7774464.689912883,33.37321301801386,0.0224249774389154,32.95711,1,-0.41610165937127874,-0.43852663681019416
42994,434155.0144048819,7774504.503559594,33.36114187395901,0.008731845994206873,32.95766,1,-0.4034811989101854,-0.4122130449043923
42996,434151.03882486053,7774544.317956965,32.94892009568328,69.50776978364712,32.755333,1,-0.19358714890593376,-69.70135693255305
42723,431697.69303749467,7766272.602736743,46.81644445424115,0.031055332805496175,47.0224,3,0.2059554481025998,0.17490011529710364
42724,431695.86774276354,7766292.526775078,46.79779609894055,0.03154176778254344,47.011623,3,0.21382728362780767,0.18228551584526423
42725,431694.0181224461,7766312.44850041,46.75495362247226,0.012290345507316348,47.013344,3,0.25839018856289897,0.24609984305558263
42726,431692.142543049,7766332.367757992,46.78473394321685,0.02931331187730318,46.98954,3,0.2048061568808066,0.17549284500350343
42727,431690.24064389407,7766352.2845120635,46.72194996454766,0.029964079448226155,46.93411,3,0.21215876958319768,0.18219469013497153
42728,431688.3134713357,7766372.198864486,46.69995662872776,0.040162071171760336,46.88302,3,0.1830618649245821,0.14289979375282175
42729,431686.36421269807,7766392.111116788,46.64528049837513,0.02135961358615634,46.812122,3,0.16684184659557388,0.14548223300941754
42730,431684.3890670058,7766412.020910497,46.58694603590753,0.011973198114405042,46.773964,3,0.18701789231512578,0.17504469420072075
42731,431682.39430973027,7766431.928839292,46.59918345030239,0.022062780856309278,46.821682,3,0.22249852601596842,0.20043574515965915
42732,431680.3904986173,7766451.835906663,46.68940555828753,0.038679411464736066,46.803024,3,0.11361873370465503,0.07493932223991896
42734,431676.38394887274,7766491.6501457635,46.543060730656975,0.028679180835608793,46.67354,3,0.13047747735083703,0.10179829651522825
42735,431674.39202009933,7766511.558343252,46.45658000777591,0.036177340925178,46.602222,3,0.145642434851041,0.10946509392586301
42736,431672.4122525965,7766531.467697925,46.3967754592953,0.026508846727268533,46.575195,3,0.17841985320470144,0.1519110064774329
42737,431670.4573988132,7766551.379421059,46.42822000528483,0.02534488382458334,46.578163,3,0.14994314168782807,0.12459825786324473
42738,431668.5291904416,7766571.29367611,46.43584623583578,0.03229255628608175,46.564106,3,0.1282597517130455,0.09596719542696375
42739,431666.61440468905,7766591.209206933,46.358041445414884,0.019708977911330687,46.53049,3,0.17244942982925693,0.15274045191792623
42740,431664.7079191621,7766611.125527137,46.36055871568125,0.008253840676435555,46.52797,3,0.16741064467031208,0.15915680399387652
42741,431662.8066218138,7766631.042340442,46.3703119004481,0.018676679668264192,46.491028,3,0.12071593158314897,0.10203925191488478
42742,431660.9072022295,7766650.959332468,46.35296748920271,0.021066438851195354,46.45752,3,0.1045520420472883,0.08348560319609294
42743,431659.0087157624,7766670.876413273,46.359682227891355,0.011519684893387418,46.452446,3,0.0927637559953638,0.08124407110197637
42744,431657.09739149845,7766690.792272989,46.32677607103656,0.023464057218826915,46.476746,3,0.14996953443218786,0.12650547721336095
42746,431653.24217291427,7766730.620897614,46.332078527297824,0.008081926173886995,46.473343,3,0.14126436820998833,0.13318244203610133
42747,431651.3188377302,7766750.535616119,46.317826788155486,0.021743117751095203,46.463078,3,0.1452507570105297,0.12350763925943449
42748,431649.4030202497,7766770.451048608,46.30102715868797,0.016791866056424062,46.486946,3,0.18591894726905878,0.1691270812126347
42749,431647.4965870997,7766790.367374805,46.508380695608395,0.025741761132174933,46.37765,3,-0.13072948100878534,-0.15647124214096028
42750,431645.59726978425,7766810.284377175,46.171061125914136,0.042701017043932435,46.284863,3,0.11380139239641096,0.07110037535247853
42751,431643.71905344573,7766830.203384844,46.1733665923896,0.006804092935192246,46.34679,3,0.17342372133110473,0.1666196283959125
42752,431641.8648828431,7766850.1246772,46.538097214922445,0.023334576435827706,46.436516,3,-0.10158140681697603,-0.12491598325280373
42753,431640.01078154845,7766870.045976414,46.28679092046431,0.03322946267412392,46.411736,3,0.1249446142036561,0.09171515152953219
42754,431638.1449132799,7766889.966156358,46.25752932507311,0.025248058893800423,46.38168,3,0.12415020983900149,0.09890215094520106
42755,431636.2611011931,7766909.884631834,46.27286782227152,0.013925311359512868,46.376083,3,0.10321555175191577,0.0892902403924029
42756,431634.3548365407,7766929.800972366,46.32688496479044,0.0249664956895658,46.39609,3,0.06920649639120313,0.04424000070163733
42757,431632.42595871567,7766949.715161979,46.25970804495785,0.02881562534949873,46.410904,3,0.15119588570621545,0.12238026035671672
42758,431630.45629944385,7766969.625474253,46.34031739958891,0.023476925140127086,46.40068,3,0.06036314240327556,0.036886217263148474
42759,431628.44266807643,7766989.5316076465,46.35443072252903,0.007848384516707635,46.47203,3,0.11759991711940643,0.10975153260269879
42760,431626.41050198086,7767009.435979105,46.48105211577244,0.03212306557316241,46.57667,3,0.09561948456935454,0.06349641899619213
42761,431624.37461051025,7767029.339996603,46.61678390822277,0.037345161342309446,46.74029,3,0.12350768723621286,0.08616252589390341
42762,431622.34412346047,7767049.244528178,46.743907498148985,0.03909892371044887,46.889755,3,0.14584775087445223,0.10674882716400336
42763,431620.3279753508,7767069.150422,46.744273506230655,0.029445193680881675,46.840702,3,0.09642855065411027,0.06698335697322859
42764,431618.33092946507,7767089.058132569,46.569864142714934,0.03275167431103872,46.736004,3,0.16613973301748786,0.13338805870644915
42765,431616.3675054865,7767108.9690382695,46.60954877276535,0.04000481420720075,46.683796,3,0.07424715618972755,0.0342423419825268
42766,431614.4496523085,7767128.884276505,46.531641053916985,0.007063766553532422,46.597885,3,0.06624407791895237,0.05918031136541995
42767,431612.5631349286,7767148.80249293,46.365237853268965,0.011542496584188362,46.442757,3,0.07751879956306595,0.06597630297887759
42768,431610.6980386521,7767168.72274619,46.18744300156685,0.022456507511122225,46.250202,3,0.06275917738823011,0.040302669877107886
42769,431608.8475793433,7767188.644390757,45.96674889785115,0.025634121195429415,46.067066,3,0.10031729477580598,0.07468317358037656
42770,431607.00615971576,7767208.566893623,45.794328540683665,0.017552241310456056,45.8322,3,0.037870555996022404,0.020318314685566347
42771,431605.16661522654,7767228.489576038,45.38674212426983,0.04832274523483583,45.54658,3,0.15983914404071697,0.11151639880588114
42773,431601.47018641356,7767268.333290423,45.17669757276846,0.027833365370769737,45.256683,3,0.07998577684091401,0.05215241147014428
42774,431599.6031582112,7767288.253358574,45.158973935920656,0.030663094116629906,45.19508,3,0.03610586754614076,0.005442773429510852
42775,431597.7189125421,7767308.171790116,45.01519109323682,0.013927460757325613,45.176422,3,0.16123102590380256,0.14730356514647694
42777,431593.8945942159,7767348.0033478625,44.945655738493954,5.648340500735759e-06,45.09648,3,0.15082558474823315,0.15081993640773242
42778,431591.95810754865,7767367.916813552,45.087619661611996,0.031293429211408194,45.13109,3,0.043468595223941975,0.01217516601253378
42779,431590.00320986554,7767387.828529439,45.044754183991074,0.04247625714080878,45.13451,3,0.08975585629212901,0.04727959915132023
42780,431588.0212501528,7767407.737672935,44.97361355625394,0.030347410789024483,45.07091,3,0.09729785121676571,0.06695044042774123
42781,431586.0308792465,7767427.646017824,44.856196477171764,0.019905010867142744,44.997547,3,0.14135067248643907,0.12144566161929632
42782,431584.05273344246,7767447.555523848,44.84546416006346,0.0110809283924978,44.960384,3,0.114920208833027,0.1038392804405292
42783,431582.0955117215,7767467.467019427,44.83076087346612,0.015626375399978,44.92468,3,0.09391792902411567,0.07829155362413767
42794,431562.0812565782,7767686.63746528,44.67104215295943,0.006888825373372654,44.76267,3,0.0916264566597107,0.08473763128633804
42795,431560.1426382558,7767706.550727659,44.62922153854444,0.025228192056185168,44.751312,3,0.12209071731493282,0.09686252525874765
42796,431558.17471627775,7767726.46120436,44.62660928611359,0.016346029327116797,44.779945,3,0.15333608742156457,0.13699005809444778
42797,431556.1833975563,7767746.369457198,44.69441819354566,0.021408086371235778,44.74287,3,0.048452137264888506,0.027044050893652728
42798,431554.17738520744,7767766.276314099,44.454700067647764,0.005572782669191589,44.64578,3,0.19107858835809566,0.18550580568890407
42799,431552.16466744663,7767786.182533265,44.42416679691253,0.03709828069339239,44.514835,3,0.0906685607534854,0.053570280060093005
42800,431550.1522666209,7767806.088783539,44.18132860070466,0.013859493608568913,44.39511,3,0.21378248327971505,0.19992298967114613
42801,431548.15425249655,7767825.996401295,44.19557809751038,0.022416917772383867,44.294075,3,0.09849691469665345,0.07607999692426959
42802,431546.17566283734,7767845.905864814,44.122125595440465,0.0010124566371423963,44.22492,3,0.10279277003805021,0.10178031340090782
42804,431542.26354581106,7767885.729073469,44.15083442711915,0.025433902444314583,44.20426,3,0.053427352666005845,0.027993450221691262
42805,431540.33136212133,7767905.642946994,44.007412100230766,0.010983202381884162,44.135193,3,0.12778077086298367,0.11679756848109951
42806,431538.41465238616,7767925.558291285,43.9640523353696,0.017366479954199973,44.087173,3,0.12312112654446139,0.10575464659026142
42807,431536.51136351837,7767945.4749109,43.994838152491155,0.02243162196538024,44.042618,3,0.04777964536040713,0.02534802339502689
42808,431534.6233983068,7767965.392986864,43.88799470726505,0.026192521539880664,43.991096,3,0.10310178931698033,0.07690926777709967
42809,431532.74865995144,7767985.312320664,43.83489200642862,0.023404439001459807,43.971695,3,0.1368029398604449,0.11339850085898509
42810,431530.87813465495,7768005.232054672,43.87227800142219,0.01944923708966393,43.963257,3,0.09097883451531175,0.07152959742564782
42811,431529.00776157057,7768025.151802022,43.80098216125937,0.022711278662132142,43.897293,3,0.09631092956094278,0.07359965089881064
42812,431527.1339512416,7768045.071222927,43.79006600009387,0.01132275615672072,43.810337,3,0.02027106655651778,0.008948310399797061
42813,431525.2543067531,7768064.990089929,43.67888193955321,0.014969056966772462,43.777557,3,0.0986754334936677,0.08370637652689523
42814,431523.3686330745,7768084.908383188,43.64214682093912,0.011604861849570328,43.72568,3,0.08353448399252272,0.0719296221429524
42815,431521.46809477755,7768104.825262997,43.59372591987652,0.018119633169314888,43.674553,3,0.08082699760394974,0.06270736443463484
42816,431519.5529434744,7768124.740753496,43.608088368277095,0.01863176407290992,43.644093,3,0.036004191537358565,0.017372427464448646
