,x,y,lidar_height,lidar_snow_depth,is2_height,beam,residual,snow_depth_residual
711,438006.9376986763,7776963.030198047,27.922749068343073,0.0017978782758111382,27.899227,5,-0.023521926009088645,-0.025319804284899782
713,437974.9621584726,7776765.565408353,28.19066764582364,0.021771762698417855,28.19036,5,-0.0003085302230552145,-0.02208029292147307
714,437960.1436423706,7776667.2273876555,28.380724717887603,0.019809920913189588,28.366053,5,-0.014672090324125975,-0.03448201123731556
716,437927.58163626795,7776469.778800732,28.62960115534195,0.009340395398975167,28.602102,5,-0.027498875678862333,-0.0368392710778375
717,437911.5774296253,7776370.621631746,28.674802578994253,0.007819612627300387,28.611849,5,-0.0629537478174953,-0.07077336044479568
719,437879.00854751177,7776173.173740045,28.927689867045945,0.014908483844773569,28.924265,5,-0.0034249592090311864,-0.018333443053804757
720,437864.1607751018,7776073.985794591,29.087845112439986,0.028894781903134305,29.106598,5,0.01875278795063906,-0.010141993952495244
721,437848.1749055834,7775975.679624787,29.302899600976524,0.017348379826445583,29.388487,5,0.0855872612060935,0.06823888137964793
722,437832.16508674226,7775876.523015298,29.453871186032703,0.053860786063713785,29.49526,5,0.04138905261475756,-0.012471733448956225
723,437816.1769729522,7775778.217070477,29.635343874039943,0.008897048940564554,29.642092,5,0.006747877058689511,-0.0021491718818750435
725,437785.31178832235,7775579.873257999,29.712690659610704,0.023679804304931842,29.833195,5,0.12050407305531152,0.09682426875037968
726,437769.32035508234,7775481.567642972,29.779544479294998,0.03343017307137076,29.972805,5,0.19326054389836145,0.1598303708269907
727,437752.724854739,7775382.427175562,29.812123424773986,0.028435553717575692,29.942907,5,0.13078390860003708,0.10234835488246138
728,437737.3112717535,7775284.10619929,29.808418302698623,0.025764262416057587,29.941395,5,0.13297650320958,0.1072122407935224
729,437721.873756045,7775184.934777035,29.82962763231008,0.013178652059047828,29.999407,5,0.1697791822651169,0.15660053020606907
730,437705.27482333983,7775085.794655624,29.838775424375118,0.01091769345572318,29.984234,5,0.14545843182605367,0.13454073837033048
731,437689.2777773875,7774987.489603401,29.87332926365581,0.03184507748225098,30.106329,5,0.23299970057759012,0.20115462309533913
732,437674.4171713858,7774888.302902113,29.872686277619138,0.032315733037735626,30.021578,5,0.14889155746386962,0.11657582442613398
733,437658.41793063673,7774789.998067193,29.858625745305943,0.03679225863257311,30.05722,5,0.19859471367843184,0.16180245504585872
734,437642.3946843281,7774690.842794982,29.867843350661055,0.02535729983922347,30.015766,5,0.14792279313777357,0.1225654932985501
737,437595.5017547662,7774394.196954812,30.365658846101713,0.24421756824207186,30.558538,5,0.19287959078793548,-0.051337977454136374
738,437579.4969509411,7774295.892675132,30.827087298187504,0.027486266828671904,31.014538,5,0.18745051309179317,0.15996424626312128
739,437563.46811819583,7774196.737959155,30.999808041570006,0.024086032068613254,31.130232,5,0.13042381572979878,0.10633778366118551
740,437547.4610704654,7774098.4339047205,31.076858330700855,0.05359691071778858,31.262356,5,0.18549747374250458,0.131900563024716
741,437531.429984302,7773999.279414394,30.64734076625215,0.07611985695933758,30.72402,5,0.0766792380203114,0.0005593810609738209
742,437515.9782348487,7773900.109392582,30.86883441805144,0.04633137326428276,30.943476,5,0.0746413052151631,0.028309931950880343
743,437499.38735317293,7773801.821320593,31.08734612852292,0.0312807921450904,31.207499,5,0.12015242189211861,0.08887162974702821
744,437483.35288458114,7773702.667168896,31.31235046914466,0.041239301057113646,31.454191,5,0.14184073874108094,0.10060143768396729
745,437467.9207647769,7773604.348021627,31.294498853257974,0.011338821930102187,31.39613,5,0.10163075489632334,0.09029193296622115
746,437452.46463244106,7773505.1784317605,31.503992445573033,0.01861354579333524,31.62728,5,0.12328683604317803,0.10467329024984279
747,437436.44977825705,7773406.875158195,31.75023457571666,0.021524943838151345,31.856619,5,0.10638430550892508,0.08485936167077374
748,437420.4108527709,7773307.721450128,31.892369994969656,0.01363244166135346,31.999157,5,0.10678695693464135,0.09315451527328789
749,437404.9514373194,7773208.552183447,32.071263689359725,0.03309654114714542,32.206352,5,0.13508854452699381,0.1019920033798484
750,437389.5139034943,7773110.233568769,32.35682569276196,0.0395278234124202,32.515953,5,0.15912737120288512,0.11959954779046492
751,437372.8909569842,7773011.095870946,32.59586513683419,0.019102587155412604,32.70787,5,0.11200534656424566,0.09290275940883305
752,437356.87051585,7772912.793157079,32.80480193924339,0.025240478793197164,32.87744,5,0.07263946700660995,0.047398988213412784
753,437341.4067178142,7772813.624322557,32.99266017491706,0.03144501628680745,33.1035,5,0.11084019129387457,0.07939517500706711
754,437325.9418405151,7772714.455593347,33.14726614091997,0.02268819718066749,33.255573,5,0.10830713178511076,0.08561893460444327
755,437309.3372934276,7772616.1689048065,33.31070004468873,0.016908680864934272,33.443893,5,0.1331933879284577,0.11628470706352342
756,437293.87021250126,7772517.000393628,33.61515561197855,0.0015864292720305317,33.699493,5,0.08433779622457394,0.0827513669525434
757,437278.4250462154,7772418.682533157,33.96695693019664,0.036760033803642705,34.121235,5,0.15427796360219048,0.11751792979854778
758,437262.3749496435,7772319.529938829,34.102283048261086,0.036457995867121146,34.221992,5,0.11970944441469555,0.08325144854757441
759,437246.3467275867,7772221.228002552,34.29383213236031,0.034722208788785715,34.35555,5,0.06171672628227043,0.026994517493484714
760,437230.29437800916,7772122.075634171,34.35598891300215,0.025860437172412695,34.498177,5,0.14218766170488095,0.11632722453246826
761,437214.82183560845,7772022.907660724,34.508088794173574,0.012990432338233602,34.681564,5,0.1734755368811136,0.16048510454288
762,437198.79027063405,7771924.606058991,34.656151157647514,0.040038055932015704,34.812126,5,0.15597500202045467,0.11593694608843896
763,437182.1535785782,7771825.469751754,35.13800179471441,0.04657930646166715,35.218845,5,0.08084357271722808,0.034264266255560935
764,437166.7007557263,7771727.15264964,35.2420167410469,0.008647028522459273,35.35908,5,0.11706452726364347,0.1084174987411842
765,437151.22383125476,7771627.98510871,35.62220792742076,0.0323216452549436,35.856895,5,0.2346875193565836,0.20236587410164
766,437135.1647678334,7771528.833410681,35.65733131309574,0.0246962778506934,35.76409,5,0.10676017860347997,0.08206390075278658
767,437119.1276167183,7771430.532369229,35.788342972236734,0.02474094107039117,35.95277,5,0.164427260917563,0.1396863198471718
768,437103.06630046666,7771331.380897273,35.97935135993852,0.02490122565998028,36.18072,5,0.20136992302046508,0.1764686973604848
769,437087.0269060758,7771233.08008152,36.301796229514984,0.016335333326211128,36.450497,5,0.14870044406900007,0.13236511074278895
770,437070.9633370375,7771133.928835663,36.40232015292925,0.018694331748587617,36.524437,5,0.12211679775434447,0.10342246600575686
773,437023.95139316923,7770837.294789488,36.63646558971835,0.010676577051289602,36.876976,5,0.24051042346524554,0.22983384641395593
774,437008.4876952948,7770738.978761705,36.78687395436012,0.10385197272054202,36.956284,5,0.16940961497581952,0.0655576422552775
776,436976.371392572,7770541.528032283,36.84584430626268,0.05460759502554838,36.997288,5,0.1514434439814636,0.09683584895591521
777,436960.8813431996,7770442.361786024,37.052337328855664,0.02297927188362595,37.229294,5,0.1769564943865234,0.15397722250289744
778,436944.8088580279,7770343.211429347,37.212522971878435,0.04371137990589487,37.36649,5,0.15396643852195524,0.11025505861606037
779,436929.3397230385,7770244.895939007,37.547011835014274,0.04117335331940845,37.7134,5,0.16638995941931967,0.12521660609991123
780,436912.6836038848,7770145.761596612,37.75997367926014,0.03733037048183993,37.920967,5,0.16099342279063933,0.1236630523087994
781,436897.21227533557,7770047.44632429,37.80734154617787,0.021953666235071445,37.958138,5,0.15079596602916467,0.12884229979409323
782,436881.1353099027,7769948.296416222,37.89886271210388,0.04386086608226452,38.069496,5,0.17063344268127878,0.12677257659901425
783,436865.6386963821,7769849.130817797,37.9897038878363,0.029929915054323953,38.186485,5,0.1967814026910446,0.16685148763672064
784,436849.5826193794,7769750.831672485,38.24356156656424,0.03369060745642477,38.40653,5,0.16296690633615185,0.12927629887972708
785,436833.5022976917,7769651.68210007,38.388784688013644,0.012768171389729358,38.51148,5,0.122693736058622,0.10992556466889264
786,436818.0255324001,7769553.367365453,38.703413404421326,0.029145001761439075,38.913834,5,0.21042021374273645,0.18127521198129737
787,436802.524562585,7769454.202196412,38.79479273577131,0.03707431959019138,39.036446,5,0.24165288190447143,0.20457856231428004
788,436786.4640490502,7769355.903495192,39.06877201565143,0.06058026765124265,39.29452,5,0.22574931613567628,0.16516904848443364
789,436770.3792722395,7769256.754367666,39.48482579530018,0.03712422680580702,39.621815,5,0.13698893248302113,0.09986470567721412
790,436754.29336687643,7769157.605353446,39.839693404959775,0.0797817898310587,40.1066,5,0.266908310128116,0.18712652029705729
