time,x,y,lidar_height,lidar_snow_depth,is2_height,h_sigma,is2_slope,beam,residual,snow_depth_residual,land_cover_value,land_cover
2022-12-05 00:54:31.436461568,434361.08821917686,7772323.541701266,36.176927092231765,0.012415385243282414,36.2176832578169,0.009344268991584397,-6.253945621433814e-05,1,0.04075616558513673,0.02834078034185431,51.0,Shrub
2022-12-05 00:54:31.437874944,434360.10600051866,7772333.503526443,36.19812506214288,0.009648775130189456,36.231634183514764,0.010002544884499476,0.003115168505558967,1,0.03350912137188544,0.023860346241695987,51.0,Shrub
2022-12-05 00:54:31.439283712,434359.1239824653,7772343.451141791,36.19950358484487,0.011202657446540748,36.264888547817144,0.010138737636851579,0.0032977392123704147,1,0.06538496297227425,0.054182305525733505,51.0,Shrub
2022-12-05 00:54:31.440693760,434358.14146638673,7772353.412961457,36.29819633496278,0.03406036586820422,36.292243054752596,0.010534922361572267,0.0018531102542632281,1,-0.005953280210185596,-0.040013646078389815,51.0,Shrub
2022-12-05 00:54:31.442099968,434357.1626973054,7772363.360866958,36.21720989826632,0.030778065689731356,36.29518919111335,0.009840135930225063,-0.0017514392592874232,1,0.07797929284703287,0.04720122715730151,51.0,Shrub
2022-12-05 00:54:31.443505664,434356.1858733783,7772373.323253192,36.17923530871589,0.03108750993763526,36.26282811316082,0.00897840050632907,-0.004140374148878927,1,0.08359280444493322,0.05250529450729796,51.0,Shrub
2022-12-05 00:54:31.444912384,434355.21395371016,7772383.271787848,36.20399328211697,0.025632689574464334,36.226675286687104,0.010130200137131331,-0.0023431798841170807,1,0.022682004570135916,-0.0029506850043284176,51.0,Shrub
2022-12-05 00:54:31.446320896,434354.244779479,7772393.234893148,36.17181295645389,0.02199485194215681,36.20173443813913,0.010154891206566645,-0.004283890884888674,1,0.029921481685235563,0.007926629743078752,51.0,Shrub
2022-12-05 00:54:31.449131264,434352.3216456446,7772413.148266777,36.20327334538166,0.03703277264978232,36.17964825585214,0.010592197156446166,0.0032929595733135896,1,-0.02362508952951714,-0.06065786217929946,51.0,Shrub
2022-12-05 00:54:31.450536704,434351.36855780776,7772423.098618799,36.109628302571245,0.026992775219415583,36.148646246619684,0.010221866504288609,-0.006507021960936024,1,0.039017944048438835,0.012025168829023252,51.0,Shrub
2022-12-05 00:54:31.451943936,434350.4197169865,7772433.063646271,36.01818456928593,0.022292777770987492,36.080505261465014,0.009469331387097806,-0.007703248850075426,1,0.06232069217908531,0.04002791440809782,51.0,Shrub
2022-12-05 00:54:31.453348352,434349.47739821277,7772443.014986416,36.02504866569267,0.020446976977885334,36.05413372220215,0.00831349931877412,-0.0009111175832674857,1,0.029085056509480012,0.008638079531594678,51.0,Shrub
2022-12-05 00:54:31.454755328,434348.5390692788,7772452.980992979,36.0317164719506,0.011309713419100673,36.02763409246443,0.009715203751493493,-0.004494288458889709,1,-0.004082379486170851,-0.015392092905271524,51.0,Shrub
2022-12-05 00:54:31.456162048,434347.604504011,7772462.93313736,35.945193442579004,0.007084295541331415,36.01799768186841,0.011202827342903938,0.002980117830637146,1,0.07280423928940394,0.06571994374807252,51.0,Shrub
2022-12-05 00:54:31.457568256,434346.6729537129,7772472.89979308,36.038423140900875,0.030273513647736828,36.04508542552335,0.010856723026777447,-0.000514149277642673,1,0.006662284622471759,-0.02361122902526507,51.0,Shrub
2022-12-05 00:54:31.458975232,434345.75901719223,7772482.853849804,36.012522812277,0.03069103336455302,36.04898285207957,0.0098990689021831,-0.003331318337272314,1,0.036460039802570066,0.005769006438017046,51.0,Shrub
2022-12-05 00:54:31.460387072,434344.8549154834,7772492.823140056,35.99757747228426,0.025326653035643805,36.01999861331643,0.008809560372344668,-0.005653821566161558,1,0.022421141032168634,-0.0029055120034751705,51.0,Shrub
2022-12-05 00:54:31.461791488,434343.95483499445,7772502.778520141,35.941879228701545,0.016807364888920668,35.964251872038346,0.009188765924421171,-0.005600165921369039,1,0.022372643336801445,0.0055652784478807775,51.0,Shrub
2022-12-05 00:54:31.463204096,434343.0544781526,7772512.74814245,35.85943089808041,0.0050537087564386,35.93301081313365,0.010739673087917697,0.0010867186543991633,1,0.07357991505323724,0.06852620629679865,51.0,Shrub
2022-12-05 00:54:31.464615168,434342.1550839002,7772522.703588906,35.88833482594781,0.005585686062014668,35.95726406401619,0.009725821913258246,0.004317865067107107,1,0.06892923806837814,0.06334355200636348,51.0,Shrub
2022-12-05 00:54:31.466024448,434341.25332592765,7772532.673110378,35.98878022932582,0.030015373412868335,36.0013785100588,0.008669071603247614,0.003961260344537732,1,0.012598280732980527,-0.017417092679887808,51.0,Shrub
2022-12-05 00:54:31.467435008,434340.35097544175,7772542.628236133,35.8846463850692,0.012513583722596205,36.01694222745741,0.00919705783906185,-0.0026321940643331647,1,0.1322958423882099,0.1197822586656137,51.0,Shrub
2022-12-05 00:54:31.468848128,434339.44458576833,7772552.5972775,35.949666161785636,0.022703569122286063,35.996098720890494,0.00935495990521279,-0.002294006064835408,1,0.046432559104857773,0.02372898998257171,51.0,Shrub
2022-12-05 00:54:31.470257152,434338.5358865548,7772562.551865316,35.957222184411926,0.02145338979712307,35.95935663483145,0.00970385994939368,-0.004358732485320861,1,0.0021344504195255354,-0.019318939377597533,51.0,Shrub
2022-12-05 00:54:31.473082368,434336.70239305485,7772582.473728031,35.91670723256341,0.024910186774224106,35.87387434068965,0.011218530595216759,-0.0005915141662191438,1,-0.04283289187375772,-0.06774307864798182,51.0,Shrub
2022-12-05 00:54:31.474494976,434335.77694540576,7772592.440984176,35.82534687369903,0.012106803114206583,35.85087977978336,0.01014628862760131,-0.0045334147740003815,1,0.025532906084329454,0.013426102970122871,51.0,Shrub
2022-12-05 00:54:31.475906304,434334.8474928071,7772602.393561515,35.79922890926909,0.009854616608064389,35.862318324074174,0.010573800145928855,0.007173815977346367,1,0.06308941480508423,0.053234798197019845,51.0,Shrub
2022-12-05 00:54:31.477317632,434333.9135577726,7772612.360031,35.91457596999514,0.025460726398079735,35.90041129293741,0.01064712422770385,0.00015318891838327675,1,-0.01416467705772817,-0.03962540345580791,51.0,Shrub
2022-12-05 00:54:31.478729472,434332.9653754315,7772622.310817939,35.75008992646391,0.0049531760206762325,35.843040887529746,0.00990412670567434,-0.010698329605867597,1,0.09295096106583856,0.08799778504516233,51.0,Shrub
2022-12-05 00:54:31.480142848,434331.9964711018,7772632.273919149,35.7384594830565,0.011097267130508341,35.76729511942473,0.009463496538405971,-0.0036555088520441917,1,0.02883563636822828,0.017738369237719938,51.0,Shrub
2022-12-05 00:54:31.481555712,434331.0242683912,7772642.222469147,35.7184516884018,0.010577542255828043,35.74843372930497,0.008945773221878534,-0.0012702991980447305,1,0.029982040903171026,0.019404498647342984,51.0,Shrub
2022-12-05 00:54:31.482968832,434330.0475130137,7772652.184819098,35.729043172758296,0.019772277418586243,35.74982674702315,0.009637229681065562,0.0023599609843433546,1,0.02078357426485411,0.0010112968462678666,51.0,Shrub
2022-12-05 00:54:31.484379392,434329.07026544295,7772662.132898294,35.79553099519019,0.02573977181353706,35.759591116741454,0.009820358615351282,0.00048296847412803085,1,-0.035939878448736806,-0.061679650262273865,51.0,Shrub
2022-12-05 00:54:31.485791488,434328.0914750431,7772672.095094637,35.70078993039148,0.0007762864533959473,35.71682500230583,0.009734357073423027,-0.007594239310035157,1,0.016035071914352272,0.015258785460956326,51.0,Shrub
2022-12-05 00:54:31.487200512,434327.11476095265,7772682.04318181,35.66832376015397,0.005146029128546405,35.67895004057195,0.009655608783289462,0.0035855508006625947,1,0.010626280417980638,0.005480251289434233,51.0,Shrub
2022-12-05 00:54:31.488611328,434326.1380286264,7772692.005578681,35.70328012467206,0.008301547282635978,35.71254749221567,0.009936894230892732,0.003685806189357621,1,0.009267367543607463,0.0009658202609714849,51.0,Shrub
2022-12-05 00:54:31.490021888,434325.1658723987,7772701.954108228,35.7517279316011,0.022187886458562883,35.73058529387267,0.009227007587163018,-0.0025864415870159264,1,-0.02114263772843117,-0.043330524186994054,51.0,Shrub
2022-12-05 00:54:31.491431168,434324.1971947949,7772711.917215888,35.647038500215146,0.022587749507520863,35.68070041456506,0.009027685413860556,-0.008182903733591932,1,0.0336619143499135,0.01107416484239264,51.0,Shrub
2022-12-05 00:54:31.494244352,434322.277554403,7772731.8309104685,35.65740865992214,0.02388302553390464,35.6123379994714,0.011708255021991304,0.006007773858044816,1,-0.04507066045074026,-0.06895368598464491,51.0,Shrub
2022-12-05 00:54:31.495650304,434321.32789252215,7772741.781599559,35.655510851041214,0.019210086733675535,35.62370925601424,0.009986317102542226,-0.004122566411584819,1,-0.03180159502697677,-0.05101168176065231,51.0,Shrub
2022-12-05 00:54:31.497058304,434320.38217520027,7772751.74696173,35.6013983520552,0.01886100481515634,35.591698233185625,0.011512271329853604,-0.00022799823278588603,1,-0.009700118869574226,-0.028561123684730565,51.0,Shrub
2022-12-05 00:54:31.498462464,434319.4494470269,7772761.699206765,35.601175316089254,0.007401015702040406,35.615190984238815,0.012026865416989923,0.005221986275012452,1,0.014015668149561122,0.006614652447520716,51.0,Shrub
2022-12-05 00:54:31.499863808,434318.5323165951,7772771.667198211,35.61104149002598,0.008487559477537886,35.64544463406249,0.01044251474973683,-0.000884237449782821,1,0.034403144036510014,0.025915584558972127,51.0,Shrub
2022-12-05 00:54:31.505471744,434314.94453340926,7772811.518435872,35.60050854270439,0.013508483428266134,35.57562270852862,0.008955587565159604,-0.004895624081181393,1,-0.024885834175769617,-0.03839431760403575,51.0,Shrub
2022-12-05 00:54:31.508281088,434313.18940283096,7772831.447730848,35.53403300581328,0.0021134715641682217,35.51450644326498,0.00961122321508281,-0.0016814993791187834,1,-0.01952656254830032,-0.02164003411246854,51.0,Shrub
2022-12-05 00:54:31.509683968,434312.3191438674,7772841.406002083,35.5320645984243,0.018791218950184447,35.53062072420804,0.010646190314570725,0.0034203336942064504,1,-0.001443874216256802,-0.02023509316644125,51.0,Shrub
2022-12-05 00:54:31.511089920,434311.4511078283,7772851.378744278,35.577340199324155,0.025320714784032302,35.563210188991796,0.01099305974539945,0.004582115782847427,1,-0.014130010332358722,-0.03945072511639103,51.0,Shrub
2022-12-05 00:54:31.512496896,434310.5871048621,7772861.337512192,35.726037092284855,0.031249767153086753,35.588203653877386,0.010677809024939275,0.0035179112682021682,1,-0.1378334384074691,-0.16908320556055584,51.0,Shrub
2022-12-05 00:54:31.513906944,434309.723950661,7772871.310674721,35.57863402316922,0.02715346324810706,35.56765636872662,0.009951228279346275,-0.007215753178458059,1,-0.010977654442605456,-0.038131117690712514,51.0,Shrub
2022-12-05 00:54:31.515315968,434308.8629581989,7772881.269758958,35.55527750928991,0.0221793200038527,35.510952504146296,0.010373798265845093,-0.005040819115923843,1,-0.04432500514361237,-0.06650432514746507,51.0,Shrub
2022-12-05 00:54:31.516724992,434307.99820922874,7772891.242749749,35.491275544127376,0.013914276962411803,35.478870071296214,0.011639182497300156,-0.00268486726151195,1,-0.012405472831162001,-0.026319749793573804,51.0,Shrub
2022-12-05 00:54:31.519556096,434306.27400238166,7772911.175006527,35.51350191508506,0.022568015797832373,35.474417843150825,0.010267833161109376,0.0018095762848707809,1,-0.03908407193423358,-0.06165208773206595,51.0,Shrub
2022-12-05 00:54:31.520976128,434305.4112247758,7772921.133902545,35.483757453540676,0.010048670677486049,35.46186714217504,0.010238617896303565,-0.003643895589622494,1,-0.021890311365638127,-0.031938982043124176,51.0,Shrub
2022-12-05 00:54:31.522395904,434304.54220592463,7772931.106493421,35.46383667601437,0.012303961424022618,35.41754803282307,0.01012400163748873,-0.003901376247528714,1,-0.04628864319129633,-0.05859260461531895,51.0,Shrub
2022-12-05 00:54:31.523816960,434303.66808187496,7772941.064368002,35.37330211642349,0.008577747572086023,35.376924016369216,0.00992538157898092,-0.0033998234732348542,1,0.0036218999457275913,-0.0049558476263584315,51.0,Shrub
2022-12-05 00:54:31.529497600,434300.08461935335,7772980.916051821,35.27329837946911,0.017583830318741785,35.27893598081904,0.009312659926460529,0.002117361215692108,1,0.005637601349931742,-0.011946228968810042,51.0,Shrub
2022-12-05 00:54:31.530915328,434299.16317287093,7772990.88366454,35.27217676077626,0.013177448861202945,35.296390971224774,0.010395792063666434,0.0014517822427533632,1,0.024214210448512574,0.011036761587309629,51.0,Shrub
2022-12-05 00:54:31.532332032,434298.232246019,7773000.836106179,35.3033871309742,0.01144937483971554,35.27582573073424,0.009984688675149596,-0.006110306331708671,1,-0.027561400239960676,-0.039010775079676215,51.0,Shrub
2022-12-05 00:54:31.533749504,434297.28929802135,7773010.801678696,35.22460633345367,0.007891552801794396,35.220814765259455,0.009655770492774454,-0.004693966437889351,1,-0.0037915681942166657,-0.011683120996011062,51.0,Shrub
2022-12-05 00:54:31.535162368,434296.33645065746,7773020.752079903,35.192809449515735,0.0053731933643054,35.19760066462074,0.01056716683603167,0.0011279532200450507,1,0.004791215105001356,-0.0005819782593040439,51.0,Shrub
2022-12-05 00:54:31.536578048,434295.3755138881,7773030.715910279,35.24878862870258,0.03176109059740862,35.19594576371374,0.010802874943962159,-0.00037160035219058803,1,-0.05284286498883972,-0.08460395558624834,51.0,Shrub
2022-12-05 00:54:31.537988352,434294.40172727883,7773040.66430797,35.23220753721576,0.02291006612303594,35.17369817937169,0.01052486717033474,-0.005186075411000056,1,-0.0585093578440663,-0.08141942396710224,51.0,Shrub
2022-12-05 00:54:31.539394816,434293.4034109798,7773050.624654621,35.15156417947669,0.010631729113051228,35.14946243271005,0.009851390534181947,0.0006636883147575588,1,-0.0021017467666410994,-0.012733475879692327,51.0,Shrub
2022-12-05 00:54:31.540796160,434292.39433161874,7773060.569670703,35.17491244596729,0.017815801082306574,35.13830956012208,0.009858590131331144,-0.0016802515808822442,1,-0.036602885845205435,-0.054418686927512006,51.0,Shrub
2022-12-05 00:54:31.542200832,434291.3768486426,7773070.528225437,35.11775922154343,0.013877050409597014,35.10367083306505,0.010093611591717906,-0.004905913902790019,1,-0.014088388478377567,-0.02796543888797458,51.0,Shrub
2022-12-05 00:54:31.543599616,434290.3551988044,7773080.47204224,35.11062177668792,0.004449302994033694,35.08849709777709,0.010207416185106247,9.826249015905147e-05,1,-0.02212467891082781,-0.026573981904861505,51.0,Shrub
2022-12-05 00:54:31.546400512,434288.29927504715,7773100.372768509,35.114896931111815,0.017071845200081096,35.063783635336286,0.01045368133918085,0.0006691754282598735,1,-0.051113295775529366,-0.06818514097561046,51.0,Shrub
2022-12-05 00:54:31.547801344,434287.26801702444,7773110.330034951,35.08576978048427,0.01136909075086931,35.0622107660143,0.010631723105129755,-0.001990393948400258,1,-0.02355901446996711,-0.03492810522083642,51.0,Shrub
2022-12-05 00:54:31.550599680,434285.20946152834,7773130.230475053,35.052919288789965,0.004837607533704853,35.00378841898297,0.010844840394730751,0.0012097279534715433,1,-0.049130869806994326,-0.05396847734069918,51.0,Shrub
2022-12-05 00:54:31.552000768,434284.1844371005,7773140.17397293,35.06104482042204,0.013823089340209871,35.005764688777006,0.010773117573365057,-0.0008282684803515915,1,-0.0552801316450342,-0.06910322098524407,51.0,Shrub
2022-12-05 00:54:31.554801408,434282.14667605417,7773160.076458788,35.05752491864935,0.005145124935135993,34.99391331715881,0.010367565235698597,0.0018249392416166891,1,-0.06361160149054257,-0.06875672642567857,51.0,Shrub
2022-12-05 00:54:31.556205312,434281.13399321423,7773170.035408322,35.03695291126391,0.01425083964894006,34.99089314655739,0.010856053042991068,-0.0034534165558034835,1,-0.04605976470651996,-0.06031060435546001,51.0,Shrub
2022-12-05 00:54:31.560424960,434278.1684065736,7773199.890639171,34.955609031396286,0.010399232798394114,34.88865586444052,0.010210646200470264,-0.002598668981175553,1,-0.06695316695576281,-0.07735239975415692,51.0,Shrub
2022-12-05 00:54:31.561835264,434277.20168391947,7773209.853986948,34.94880834185852,0.0003775400927562804,34.8786308904786,0.010151812066608711,-9.730199386054334e-05,1,-0.07017745137992648,-0.07055499147268277,51.0,Shrub
2022-12-05 00:54:31.564662016,434275.2921603128,7773229.768581961,35.12592911708022,0.04019134301997953,34.97212479771112,0.010506740213499515,0.005484034300064392,1,-0.153804319369101,-0.19399566238908053,51.0,Shrub
2022-12-05 00:54:31.566073856,434274.34950926696,7773239.719940837,34.94406218953792,0.0016196686133197707,34.95330202298847,0.009688769017458115,-0.008186759865992306,1,0.00923983345055035,0.007620164837230579,51.0,Shrub
2022-12-05 00:54:31.568900608,434272.4822438845,7773259.6386009585,34.99598438812686,0.02060459205639808,34.93344668123514,0.009238782308162823,-0.004746912770228187,1,-0.06253770689171745,-0.08314229894811553,51.0,Shrub
2022-12-05 00:54:31.570314752,434271.557073915,7773269.605888228,34.95421836396939,0.029474253232371513,34.88126113243238,0.010598164968628306,-0.004911867258247378,1,-0.07295723153701061,-0.10243148476938213,51.0,Shrub
2022-12-05 00:54:31.571727360,434270.6379892004,7773279.559466704,34.892650300130526,0.011647870115355681,34.84168815045332,0.010323702561672256,-0.0021064518067447488,1,-0.05096214967720414,-0.06261001979255981,51.0,Shrub
2022-12-05 00:54:31.573140992,434269.7216333102,7773289.527568393,34.90539971505183,0.017375085859128475,34.84128414203292,0.009478119174666556,0.003969912052399871,1,-0.0641155730189098,-0.08149065887803827,51.0,Shrub
2022-12-05 00:54:31.574552064,434268.80996596,7773299.481837772,34.93105060560816,0.027964752545743165,34.878108596274686,0.008779807573213078,0.005117654362831507,1,-0.05294200933347781,-0.08090676187922098,51.0,Shrub
2022-12-05 00:54:31.575968000,434267.90050052945,7773309.450580224,34.94320954053508,0.03483825471829363,34.87433706079632,0.010208159673618827,-0.0027976564850638297,1,-0.06887247973875787,-0.1037107344570515,51.0,Shrub
2022-12-05 00:54:31.577376512,434266.99535524327,7773319.405501655,34.88553255631709,0.0210948772266189,34.84611354552999,0.01005732768619026,-0.0011374042027917958,1,-0.03941901078709975,-0.06051388801371865,72.0,Herbaceous
2022-12-05 00:54:31.578788608,434266.08821783133,7773329.374503959,34.928642082519374,0.02723817648242541,34.84129091865173,0.009607659958409084,-0.001306885697020053,1,-0.08735116386764474,-0.11458934035007015,72.0,Herbaceous
2022-12-05 00:54:31.580192768,434265.1811872227,7773339.329196341,34.898830995466824,0.026181687141482418,34.8167046099546,0.009937851538920066,-0.0043841084283308615,1,-0.0821263855122254,-0.10830807265370782,72.0,Herbaceous
2022-12-05 00:54:31.581602816,434264.2737362464,7773349.298135134,34.78184906688921,0.030819192169400118,34.75523640408988,0.010037975565953105,-0.005229093203656718,1,-0.026612662799330167,-0.05743185496873028,72.0,Herbaceous
2022-12-05 00:54:31.583005440,434263.36757979286,7773359.252947293,34.8071677860888,0.027007305539356197,34.70712492807771,0.010508620157814584,-0.0015745027684173497,1,-0.10004285801108637,-0.12705016355044257,72.0,Herbaceous
2022-12-05 00:54:31.584411904,434262.45942676347,7773369.221846004,34.79338204233643,0.021988886675862622,34.71262983843349,0.00985747783365868,0.0038449960952438938,1,-0.08075220390293936,-0.10274109057880199,72.0,Herbaceous
2022-12-05 00:54:31.585815296,434261.5517645608,7773379.176495816,34.84672790408525,0.03448880072953813,34.725022757221524,0.010517644919265776,-0.0018964757001826622,1,-0.12170514686372513,-0.15619394759326327,72.0,Herbaceous
2022-12-05 00:54:31.587220992,434260.6419798822,7773389.1452524895,34.77090743646201,0.029717928615404413,34.70526725465839,0.010352974637035255,-0.0027875486882545856,1,-0.06564018180362297,-0.09535811041902738,72.0,Herbaceous
2022-12-05 00:54:31.588627200,434259.73195196385,7773399.099663169,34.79196919672296,0.044366925481012814,34.69978467042954,0.009651393719455526,0.0011391168787728946,1,-0.09218452629342266,-0.13655145177443548,51.0,Shrub
2022-12-05 00:54:31.590031872,434258.81889265595,7773409.068040257,34.75696552921312,0.024248240554545296,34.68587006848516,0.009131189499950346,-0.003141874059021055,1,-0.07109546072796036,-0.09534370128250566,51.0,Shrub
2022-12-05 00:54:31.591435264,434257.90512674034,7773419.02215188,34.681828557433974,0.02845078118078681,34.66488676033929,0.0091682030704215,0.00017368829689995286,1,-0.01694179709468102,-0.04539257827546783,51.0,Shrub
2022-12-05 00:54:31.594248704,434256.06913076487,7773438.943773401,34.74113506747079,0.03306776162938228,34.64329076702852,0.010186492619437992,-0.00020943614155881262,1,-0.09784430044227577,-0.13091206207165804,51.0,Shrub
2022-12-05 00:54:31.595655936,434255.14651209523,7773448.911255866,34.79311140070778,0.042348323867585524,34.634407619086254,0.01090991103678951,6.716312596828086e-05,1,-0.15870378162152576,-0.2010521054891113,51.0,Shrub
2022-12-05 00:54:31.597059840,434254.2229611392,7773458.864451895,34.83643697303269,0.04298387788763872,34.63981976700583,0.0117476820794443,0.001821813012218378,1,-0.19661720602685762,-0.23960108391449633,51.0,Shrub
2022-12-05 00:54:31.598470400,434253.29419101356,7773468.83132833,34.813393561651836,0.041548227559453504,34.61673827349465,0.011745066812736307,-0.004479625204284076,1,-0.19665528815718858,-0.23820351571664208,51.0,Shrub
2022-12-05 00:54:31.599878400,434252.36131559324,7773478.783611546,34.709255946452444,0.0073597777261867,34.60608938433203,0.009838310305006882,0.003089028316478344,1,-0.10316656212041408,-0.11052633984660079,51.0,Shrub
2022-12-05 00:54:31.601289472,434251.42402815144,7773488.749756451,34.704818331635536,0.015178948855694008,34.59500399080165,0.008958594084166311,-0.005043164919873139,1,-0.10981434083388564,-0.12499328968957965,51.0,Shrub
2022-12-05 00:54:31.602699008,434250.4855951317,7773498.701488664,34.63571783666062,0.01746593285344365,34.53859545074138,0.009193595595363398,-0.005841129271623819,1,-0.09712238591923494,-0.1145883187726786,51.0,Shrub
2022-12-05 00:54:31.604112128,434249.5427077562,7773508.667064727,34.691578349329085,0.030443103715513023,34.51255603303764,0.009384560091859815,-0.000639363346437219,1,-0.17902231629144438,-0.2094654200069574,51.0,Shrub
2022-12-05 00:54:31.605523200,434248.5981577974,7773518.618240272,34.64426840715598,0.01171035536899837,34.52979644201467,0.009445034132318486,0.0016399871260701826,1,-0.11447196514130553,-0.1261823205103039,51.0,Shrub
2022-12-05 00:54:31.611173632,434244.79330191435,7773558.44886559,34.59513930953876,0.0019496030658462925,34.442257821885605,0.01197959009567575,0.005502165962377679,1,-0.15288148765315412,-0.15483109071900042,51.0,Shrub
2022-12-05 00:54:31.612587264,434243.8352584434,7773568.413020369,34.63301111331289,0.025485185754725807,34.464212422567826,0.011079556801591195,-0.004120331114307818,1,-0.1687986907450636,-0.1942838764997894,51.0,Shrub
2022-12-05 00:54:31.613999872,434242.876894894,7773578.362870451,34.56168792794526,0.02330795350179252,34.4320527589002,0.010552320421643955,-0.0030243610362178795,1,-0.12963516904505923,-0.15294312254685175,51.0,Shrub
2022-12-05 00:54:31.615413504,434241.91499540553,7773588.326656258,34.56653892231081,0.02520967797395185,34.40867841821421,0.011240625736919913,-0.000614369154348982,1,-0.1578605040966039,-0.18307018207055575,51.0,Shrub
2022-12-05 00:54:31.616824320,434240.9506088847,7773598.275917301,34.55603707950629,0.020367776041309144,34.390979972020524,0.01122999014296144,-0.001331204474860285,1,-0.1650571074857652,-0.18542488352707434,51.0,Shrub
2022-12-05 00:54:31.618236928,434239.98492456146,7773608.239368686,34.529683721158975,0.013173771657047873,34.38908831885097,0.011077251525692652,0.00017939289284023524,1,-0.14059540230800138,-0.15376917396504924,51.0,Shrub
2022-12-05 00:54:31.619646720,434239.02333529596,7773618.188871579,34.574772616870646,0.022780731654082415,34.39900227491057,0.010997952140384588,-0.0005558247129035985,1,-0.17577034196007446,-0.1985510736141569,51.0,Shrub
2022-12-05 00:54:31.621059072,434238.0591615761,7773628.152430126,34.547682654908726,0.02774700247847008,34.36701778577588,0.011763498305858712,-0.0067863995053949935,1,-0.18066486913284763,-0.20841187161131772,51.0,Shrub
2022-12-05 00:54:31.622468608,434237.0939934779,7773638.10165531,34.47816446366145,0.03218961406230503,34.31597692825055,0.011051511295194185,-0.002506438970288473,1,-0.1621875354109008,-0.19437714947320583,51.0,Shrub
2022-12-05 00:54:31.623878400,434236.12446605304,7773648.064673928,34.45419695866097,0.017391624681417348,34.29562273974343,0.008908094878572375,-0.0002320812672039181,1,-0.15857421891754342,-0.17596584359896078,52.0,Shrub
2022-12-05 00:54:31.626695424,434234.1783791244,7773667.975889136,34.400276058531446,0.013732619100173506,34.24445835097943,0.010630584011401885,-0.0020034800528609463,1,-0.15581770755201774,-0.16955032665219125,52.0,Shrub
2022-12-05 00:54:31.628101632,434233.20134229126,7773677.923961316,34.404178220520706,0.01676267215497706,34.2302246821756,0.010260907049661391,0.000801197623287381,1,-0.17395353834510274,-0.1907162105000798,52.0,Shrub
2022-12-05 00:54:31.630915328,434231.2365671772,7773697.8333577,34.412299711034315,0.020090601299379625,34.19735621981707,0.010352903176495261,-0.0010246376498611808,1,-0.2149434912172481,-0.2350340925166277,52.0,Shrub
2022-12-05 00:54:31.632321024,434230.24877520575,7773707.794691487,34.36252437338453,0.016298664242269705,34.18818577886713,0.009500313571557274,-0.001745516864232807,1,-0.1743385945174012,-0.19063725875967089,52.0,Shrub
2022-12-05 00:54:31.633726976,434229.259474437,7773717.741587001,34.35123026267993,0.031712167582983744,34.171819434329564,0.010138537334825464,-0.0022620283228374956,1,-0.17941082835036326,-0.211122995933347,52.0,Shrub
2022-12-05 00:54:31.635132416,434228.26597801474,7773727.702377288,34.340739058071634,0.023758785322349634,34.15746922236775,0.010295711427307152,-9.886980903611111e-05,1,-0.18326983570388222,-0.20702862102623185,52.0,Shrub
2022-12-05 00:54:31.636536320,434227.27253763133,7773737.648885128,34.35434218702996,0.018834250233455082,34.149424136105225,0.009869714486461654,-0.0007675187964130598,1,-0.20491805092473214,-0.22375230115818723,52.0,Shrub
2022-12-05 00:54:31.637940992,434226.27425397275,7773747.609151726,34.32482281943561,0.020994213326175463,34.140816289399034,0.009855718413543985,-0.00010969652199600229,1,-0.18400653003657652,-0.20500074336275198,51.0,Shrub
2022-12-05 00:54:31.639343616,434225.27132987004,7773757.5548353745,34.35797513368924,0.02609864324128345,34.14092014483807,0.009382433163034278,0.00010237710418610022,1,-0.21705498885116725,-0.2431536320924507,51.0,Shrub
2022-12-05 00:54:31.640745984,434224.26435890084,7773767.51435399,34.30907832555976,0.02974635686580864,34.121400732878016,0.010433189953595238,-0.0035485220757830753,1,-0.18767759268174444,-0.2174239495475531,51.0,Shrub
2022-12-05 00:54:31.642147840,434223.2581477397,7773777.459655015,34.34215061867744,0.028469291265710572,34.09551503310827,0.010978644063659046,-0.00015302946044763957,1,-0.24663558556916598,-0.27510487683487655,51.0,Shrub
2022-12-05 00:54:31.643551232,434222.2504567442,7773787.41905998,34.31684569524924,0.031021590296304247,34.07570507265714,0.010381489730475806,-0.0024576960804990606,1,-0.24114062259209845,-0.2721622128884027,51.0,Shrub
2022-12-05 00:54:31.644950784,434221.24476459605,7773797.3644227795,34.295845846727964,0.02651775501301507,34.06804338426168,0.009649089619320645,0.001714815997752395,1,-0.22780246246628622,-0.2543202174793013,51.0,Shrub
2022-12-05 00:54:31.646355200,434220.238854642,7773807.324007239,34.35129260948922,0.022597732512012914,34.07882512441118,0.010394554550706297,0.0008559403477310244,1,-0.27246748507803886,-0.2950652175900518,52.0,Shrub
2022-12-05 00:54:31.647757824,434219.2367240692,7773817.269723349,34.292197530025646,0.03095761860682625,34.05170645573536,0.009877660908104583,-0.006466227414631354,1,-0.24049107429028282,-0.2714486928971091,52.0,Shrub
2022-12-05 00:54:31.649162496,434218.2363237248,7773827.229858172,34.21655565992643,0.009140811118665099,33.96881164422141,0.008843218662546141,-0.009668765510967944,1,-0.2477440157050168,-0.2568848268236819,52.0,Shrub
2022-12-05 00:54:31.650564864,434217.2404347377,7773837.176130393,34.207650883013784,0.016348392057598686,33.91796731307906,0.009247548731193676,0.0017755871263387,1,-0.28968356993472355,-0.30603196199232224,52.0,Shrub
